r,l,t
155.99,635,14.426583
178.99,409,20.704456
326.99,846,33.629267
102.99,904,46.8023
72.99,304,51.169973
89.99,362,56.393329
69.99,838,90.787629
2224.99,540,98.493081
33.99,356,103.578677
9.99,365,108.933942
41.99,432,115.130056
65.99,567,123.327099
52.99,685,133.116861
4480.99,652,142.562848
142.99,720,218.087765
33.99,358,223.242159
75.99,899,236.076036
77.99,848,248.216707
41.99,335,253.02458
29.99,443,259.376752
2.99,277,263.340201
36.99,517,294.141284
14.99,286,298.217893
6.99,274,302.13568
30.99,380,307.588223
1635.99,3149,374.244369
19.99,286,378.366643
23.99,1062,393.65195
0.99,165,396.033419
-1.01,246,399.641707
44.99,491,406.697553
42.99,814,418.541489
10.99,608,427.480523
-1.01,162,429.878185
67.99,327,456.670068
50.99,390,462.45098
55.99,222,465.683477
45.99,231,469.035239
58.99,574,477.419494
22.99,192,480.187941
55.99,280,484.222216
30.99,289,488.557461
53.99,384,494.217801
34.99,214,497.2789
22.99,171,499.866673
46.99,297,504.317465
18.99,192,507.112635
55.99,323,512.015904
100.5,1073,549.717245
748.99,2030,578.92708
60.99,259,582.602713
97.99,514,589.981072
105.99,387,595.575528
56.99,261,621.191384
-1.01,327,625.820154
32.99,334,630.605817
2233.99,405,636.429288
16.99,351,641.448856
18.99,607,650.142936
51.99,499,657.257459
34.99,439,663.541574
65.99,789,674.889414
4650.99,1328,715.653892
93.99,359,720.752576
28.99,420,726.719449
3.99,302,730.978168
4.99,279,734.94893
23.99,307,739.313576
60.99,708,749.418587
28.99,384,754.95392
52.99,367,781.96342
26.99,493,788.971643
17.99,367,794.196453
1664.99,1894,820.954214
29.99,802,832.442184
34.99,694,863.893175
43.99,621,872.729382
18.99,283,876.792307
-1.01,374,882.11598
-1.01,714,892.297921
28.99,248,895.853029
52.99,258,899.509586
32.99,389,905.06932
32.99,332,909.797803
40.99,211,912.889861
51.99,263,938.405407
4.99,149,940.609428
34.99,406,946.389355
72.99,347,951.372961
75.99,612,960.137899
46.99,378,965.573488
71.99,482,972.489772
70.99,326,977.138863
15.99,371,982.394032
100.5,1081,1018.946901
302.99,808,1030.419778
334.99,582,1038.710863
