r,l,t
234.99,727,15.593133
399.99,770,27.436033
8.99,710,37.976608
117.99,657,47.578077
119.99,598,56.211552
1214.99,1264,96.66698
1122.99,362,101.807536
32.99,429,108.090144
23.99,541,115.899973
32.99,383,121.441506
17.99,338,126.287345
30.99,444,132.650661
26.99,385,138.234657
38.99,452,144.802598
4495.99,706,220.120071
130.99,753,230.885517
31.99,431,237.061113
58.99,968,250.914637
17.99,372,256.271723
28.99,394,261.919184
104.99,1060,300.395151
67.99,334,305.15948
43.99,798,316.595641
1120.99,391,322.159017
520.99,1066,337.251667
21.99,445,343.623732
22.99,498,350.820185
23.99,641,381.80204
20.99,435,388.068837
28.99,481,395.048973
12.99,337,399.951517
8.99,751,410.882102
20.99,446,417.331605
-1.01,150,419.495169
36.99,329,424.399737
48.99,368,429.815402
40.99,250,455.483545
69.99,580,463.989181
0.99,143,466.0652
15.99,491,473.122537
-1.01,132,475.164744
10.99,183,477.803226
59.99,331,482.588736
21.99,166,485.130897
55.99,415,491.147751
50.99,342,496.173321
58.99,488,503.437384
59.99,400,509.442848
30.99,456,538.265158
38.99,303,542.606411
100.5,1101,558.545793
194.99,624,567.63193
1084.99,1929,595.134046
109.99,545,624.773912
81.99,836,636.690988
2246.99,838,648.70641
32.99,748,659.347211
57.99,311,663.785897
7.99,258,667.476352
35.99,404,673.330696
39.99,725,705.553262
4490.99,635,714.593101
152.99,915,727.568345
41.99,375,732.880606
39.99,427,738.95738
22.99,403,744.718731
56.99,584,753.093352
89.99,1101,790.51401
86.99,796,801.806038
1115.99,347,806.717724
520.99,1193,823.594095
40.99,653,832.964757
17.99,433,860.825997
54.99,974,874.55454
19.99,430,880.718675
0.99,748,891.384175
38.99,297,895.650506
0.99,151,897.783703
54.99,301,902.13411
43.99,241,905.551648
59.99,371,910.883162
28.99,401,938.433998
376.99,1033,953.239928
273.99,777,964.40858
36.99,348,969.35146
133.99,1030,983.976004
155.99,1298,1023.65932
1168.99,742,1034.207464
1122.99,350,1039.191564
8.99,248,1042.730013
22.99,497,1049.813316
60.99,636,1058.890291
29.99,524,1066.372781
21.99,457,1072.955631
20.99,344,1098.905013
40.99,337,1103.702673
1193.99,374,1109.097024
3377.99,490,1116.070134
88.99,640,1125.191356
74.99,982,1139.238149
39.99,493,1146.246682
50.99,521,1153.760599
39.99,388,1180.515905
57.99,684,1190.329082
14.99,353,1195.364031
62.99,1153,1211.758078
1654.99,1136,1227.906931
10.99,669,1258.330112
57.99,406,1264.106811
32.99,586,1272.435069
42.99,662,1281.820663
20.99,1178,1298.543805
22.99,202,1301.431385
54.99,243,1304.891161
70.99,299,1309.221216
-1.01,106,1310.765147
32.99,323,1336.142728
62.99,199,1339.007649
37.99,460,1345.51902
14.99,138,1347.516906
98.99,587,1355.855803
69.99,427,1361.985259
51.99,241,1365.454065
45.99,270,1369.395972
72.99,546,1377.155699
100.5,1073,1417.241771
308.99,908,1430.214378
176.99,335,1435.014787
160.99,657,1444.446042
66.99,503,1451.620835
70.99,330,1456.291419
161.99,1182,1473.035662
25.99,350,1498.978431
4.99,450,1505.452526
2219.99,704,1515.459161
52.99,361,1520.614125
25.99,551,1528.421633
86.99,676,1538.03413
21.99,457,1544.562028
23.99,342,1549.494694
4462.99,638,1579.55559
140.99,813,1591.157279
2.99,248,1594.709571
65.99,948,1608.192771
61.99,829,1619.902073
10.99,248,1623.43495
6.99,287,1627.497108
28.99,348,1632.529059
43.99,370,1658.726542
46.99,477,1665.541965
34.99,368,1670.770934
33.99,416,1676.646244
6.99,285,1680.72927
1640.99,1013,1695.17572
-1.01,581,1703.454071
51.99,1686,1748.499583
35.99,1145,1764.772672
35.99,957,1778.330045
9.99,441,1784.565897
22.99,705,1815.605827
0.99,180,1818.206912
61.99,282,1822.295986
67.99,300,1826.576194
29.99,150,1828.757595
54.99,442,1835.071776
15.99,286,1839.217296
16.99,127,1841.082854
41.99,366,1846.336068
63.99,391,1851.945042
36.99,252,1855.602921
24.99,193,1858.35986
29.99,255,1861.972708
22.99,170,1864.407538
2.99,155,1866.676501
34.99,331,1871.610661
31.99,193,1894.933499
46.99,234,1898.281813
122.5,1242,1915.995158
232.99,745,1926.622079
126.99,298,1930.855871
270.99,787,1942.017694
56.99,426,1948.185873
108.99,439,1975.69215
100.99,395,1981.301207
58.99,389,1986.881957
39.99,430,1993.027759
2242.99,625,2001.982038
15.99,289,2006.093242
27.99,364,2011.327106
50.99,546,2019.129031
36.99,514,2026.503587
46.99,354,2052.515683
14.99,367,2057.74953
2302.99,341,2062.613292
2216.99,459,2069.0584
150.99,816,2080.687015
30.99,347,2085.589087
54.99,453,2092.006164
32.99,419,2097.994946
53.99,445,2104.36983
72.99,816,2136.80633
2.99,259,2140.543006
29.99,424,2146.594553
12.99,322,2151.167621
28.99,353,2156.293504
1654.99,1372,2175.763687
-1.01,499,2182.888339
44.99,701,2213.850154
49.99,335,2218.529375
45.99,1132,2234.546874
12.99,216,2237.657258
38.99,258,2241.312911
2.99,223,2244.497348
63.99,289,2248.657435
55.99,206,2251.628059
8.99,159,2253.92346
24.99,412,2259.828239
16.99,353,2264.983126
24.99,296,2290.123058
40.99,445,2296.546857
48.99,477,2303.354274
40.99,314,2307.886862
35.99,200,2310.734713
39.99,289,2314.905746
65.99,312,2319.419579
50.99,423,2325.412745
12.99,130,2327.278265
37.99,260,2330.987153
100.5,1113,2367.789816
488.99,1255,2385.625435
146.99,673,2395.176006
64.99,431,2401.351199
70.99,327,2405.98919
72.99,288,2410.142334
104.99,349,2415.196259
2270.99,1229,2453.613165
48.99,439,2459.829405
0.99,586,2468.186972
2.99,257,2471.958411
39.99,602,2480.57656
35.99,412,2486.374914
0.99,263,2490.097129
50.99,365,2495.308169
61.99,390,2500.899016
1164.99,319,2526.314125
3469.99,1258,2544.251683
49.99,443,2550.557396
87.99,1086,2565.861543
29.99,364,2571.096083
45.99,760,2581.970964
31.99,382,2608.48585
81.99,856,2620.495188
1654.99,1055,2635.457059
10.99,851,2647.561099
26.99,363,2652.784758
39.99,878,2686.307569
27.99,439,2692.553323
26.99,838,2704.50463
16.99,374,2709.863606
-1.01,177,2712.434036
29.99,215,2715.532873
70.99,316,2720.08042
46.99,259,2723.815723
0.99,222,2726.982443
42.99,533,2734.643883
27.99,372,2740.01019
-1.01,181,2742.67006
38.99,385,2768.900705
45.99,334,2773.702721
68.99,601,2782.34546
46.99,283,2786.34986
48.99,280,2790.273398
20.99,162,2792.618841
15.99,184,2795.22696
69.99,394,2800.843615
39.99,328,2805.517862
100.5,1089,2821.033888
295.99,935,2855.14102
296.99,1059,2870.229972
106.99,353,2875.31741
155.99,592,2883.814213
63.99,323,2888.478089
8.99,607,2897.139515
2239.99,551,2925.815618
54.99,351,2930.844313
-1.01,265,2934.710395
47.99,508,2942.005311
47.99,485,2948.955039
38.99,362,2954.093951
4.99,247,2957.588937
1167.99,339,2962.451921
3340.99,550,2970.321469
148.99,733,3001.729975
69.99,935,3014.977567
64.99,652,3024.297188
15.99,358,3029.401231
35.99,496,3036.427535
60.99,754,3047.255701
56.99,542,3055.211757
30.99,323,3082.200865
1649.99,1544,3104.155319
54.99,495,3111.539232
39.99,1019,3126.061673
31.99,454,3132.551454
2.99,500,3139.890396
28.99,295,3164.899537
36.99,282,3168.957105
30.99,202,3171.857782
22.99,229,3175.180681
43.99,390,3180.751765
48.99,248,3184.302713
30.99,467,3191.050441
37.99,234,3194.355634
44.99,348,3199.273617
14.99,201,3202.158501
32.99,257,3205.886127
60.99,531,3213.474191
12.99,196,3216.310424
17.99,133,3218.251591
75.99,621,3247.761504
59.99,490,3254.773233
25.99,494,3261.860036
100.5,921,3275.202916
543.99,947,3288.664297
217.99,307,3293.029871
115.99,642,3323.335842
118.99,1398,3343.297228
66.99,300,3347.577275
89.99,387,3353.110415
49.99,365,3358.357971
2265.99,882,3370.871323
56.99,479,3377.817731
2.99,525,3406.278023
29.99,357,3411.394109
56.99,1008,3425.668605
1169.99,953,3439.245438
3421.99,633,3448.289081
166.99,908,3482.130629
40.99,495,3489.18663
31.99,530,3496.687599
43.99,428,3502.759884
35.99,440,3508.929688
2.99,323,3513.5136
81.99,1017,3527.977962
63.99,943,3562.255433
1682.99,1424,3582.510691
33.99,257,3586.242718
48.99,657,3595.677225
26.99,686,3605.40764
23.99,648,3614.718733
12.99,584,3643.821552
32.99,404,3649.601203
40.99,297,3653.922079
65.99,365,3659.146885
60.99,243,3662.579472
28.99,457,3669.089604
19.99,259,3672.801368
33.99,155,3675.042215
44.99,205,3678.043485
515.99,817,3689.598073
637.99,1312,3729.125261
52.99,294,3733.322694
149.99,666,3742.87285
1209.99,1119,3758.677818
1124.99,454,3765.171291
34.99,692,3796.150633
0.99,253,3799.766408
46.99,477,3806.586009
63.99,582,3814.89954
17.99,462,3821.591628
16.99,344,3826.463305
4639.99,1270,3844.634697
65.99,1029,3880.169525
28.99,423,3886.188606
52.99,535,3893.775296
45.99,947,3907.225182
41.99,668,3916.757292
10.99,254,3920.347534
2.99,275,3924.201382
85.99,1086,3960.46936
1136.99,361,3965.712489
524.99,1226,3983.099757
42.99,451,3989.474275
88.99,1643,4033.63499
-1.01,206,4036.565523
40.99,227,4039.801676
52.99,230,4043.063481
71.99,264,4046.848054
30.99,232,4050.142699
46.99,285,4054.242142
9.99,204,4057.122128
50.99,383,4062.593263
33.99,350,4067.606047
37.99,218,4070.734731
77.99,447,4077.136859
51.99,307,4081.507721
43.99,323,4086.189113
56.99,314,4111.399657
27.99,186,4114.10922
100.5,1169,4130.681829
244.99,805,4142.250033
402.99,720,4152.446432
30.99,865,4164.706132
94.99,409,4191.450245
76.99,261,4195.192936
111.99,626,4204.063733
2243.99,1338,4223.103819
44.99,337,4227.918124
22.99,608,4236.545988
42.99,583,4244.804729
53.99,578,4273.901598
13.99,355,4278.981581
17.99,295,4283.109067
2338.99,500,4290.202963
2200.99,302,4294.551356
134.99,718,4304.766359
48.99,506,4312.002853
91.99,971,4325.85743
75.99,853,4358.906069
55.99,552,4366.778836
43.99,344,4371.68355
43.99,347,4376.582
1637.99,1459,4397.353698
56.99,769,4429.334175
46.99,692,4439.138993
32.99,1113,4454.954566
6.99,296,4459.218742
47.99,244,4462.712066
48.99,294,4466.911983
50.99,257,4470.696038
44.99,249,4474.366349
