r,l,t
246.99,802,16.693282
254.99,519,24.674842
146.99,681,35.01296
100.99,445,41.488871
165.99,1241,59.651635
59.99,421,87.931836
1132.99,886,100.529018
1141.99,329,105.35596
13.99,356,110.529541
25.99,665,120.078562
6.99,297,124.415059
44.99,344,129.34453
35.99,470,136.077513
26.99,537,143.91157
1159.99,430,215.297971
3473.99,1145,231.683715
58.99,748,242.424323
28.99,311,246.851793
57.99,480,253.736252
15.99,380,259.187519
22.99,485,266.176694
39.99,344,294.40838
26.99,807,305.88889
41.99,351,310.918486
32.99,377,316.34761
1132.99,436,322.545098
526.99,1425,342.759208
36.99,573,351.059595
49.99,389,378.43556
41.99,834,390.396923
10.99,449,396.977711
0.99,182,399.594411
28.99,227,402.885677
36.99,322,407.605005
30.99,474,414.509264
61.99,325,419.181149
44.99,453,425.884122
27.99,192,428.725676
79.99,546,458.68926
12.99,160,461.170947
52.99,358,466.30926
38.99,251,469.993494
57.99,291,474.265995
14.99,213,477.379575
46.99,307,481.831365
52.99,359,487.110926
132.5,1429,508.063718
108.99,642,539.848602
264.99,429,546.016855
156.99,357,551.44589
102.99,626,560.425179
106.99,562,568.493118
111.99,369,573.791536
87.99,377,579.184439
18.99,581,587.495183
2296.99,872,621.862433
8.99,259,625.506752
39.99,640,634.645115
59.99,406,640.448978
30.99,316,644.941482
36.99,761,655.854738
4533.99,735,666.361315
294.99,1003,702.609086
47.99,336,707.351225
22.99,349,712.367761
33.99,496,719.412444
49.99,412,725.259985
6.99,268,729.043716
2.99,327,733.661407
40.99,379,739.052173
70.99,708,749.152344
1658.99,1769,796.155892
33.99,629,805.051695
24.99,751,815.690811
40.99,398,821.297897
25.99,373,826.66961
-1.01,708,858.453101
16.99,297,862.635545
24.99,252,866.184351
8.99,154,868.380754
38.99,337,873.207625
22.99,162,875.506229
59.99,223,878.756257
44.99,231,882.017202
76.99,423,888.106464
47.99,279,892.030585
60.99,353,897.087584
68.99,526,904.573093
51.99,227,907.815942
48.99,418,913.828532
49.99,341,940.555807
10.99,144,942.58282
-1.01,190,945.321605
100.5,973,959.312748
238.99,743,969.941113
158.99,403,975.698575
200.99,432,981.784124
8.99,626,990.717272
84.99,347,995.746844
132.99,825,1028.575278
98.99,384,1034.032619
10.99,681,1043.719687
2213.99,502,1050.848731
54.99,409,1056.718434
2.99,583,1065.110957
46.99,406,1070.933154
57.99,789,1103.238362
25.99,592,1111.692462
23.99,641,1120.871895
4448.99,634,1129.930031
224.99,796,1141.220661
30.99,367,1146.458994
20.99,466,1153.178784
41.99,471,1181.106774
35.99,461,1187.815628
22.99,368,1193.042205
24.99,396,1198.659814
37.99,523,1206.099381
55.99,696,1215.971887
61.99,683,1225.615212
2.99,267,1229.511661
0.99,341,1255.234105
27.99,312,1259.724855
1630.99,1304,1278.104053
42.99,578,1286.324076
15.99,367,1291.542702
44.99,581,1299.831614
29.99,532,1307.419685
14.99,920,1341.290077
38.99,245,1344.847571
340.99,755,1355.563857
386.99,509,1362.871281
136.99,694,1372.814566
136.99,624,1381.755655
101.99,661,1394.743441
95.99,934,1429.26518
2220.99,711,1439.457849
35.99,352,1444.505284
45.99,373,1449.845311
42.99,677,1459.459666
47.99,395,1465.088717
20.99,549,1472.835684
24.99,337,1498.635647
4476.99,635,1507.702561
146.99,919,1520.776441
46.99,645,1529.971546
45.99,421,1535.987883
33.99,699,1545.893592
78.99,755,1577.668769
24.99,499,1584.824975
10.99,347,1589.75343
62.99,739,1600.285288
1675.99,1365,1619.603619
0.99,541,1627.299844
30.99,370,1632.701897
31.99,306,1657.977215
20.99,458,1664.516009
47.99,682,1674.161309
6.99,301,1678.487449
14.99,592,1686.920243
48.99,268,1690.760124
490.99,966,1704.454892
459.99,873,1738.00711
130.99,691,1747.843695
125.99,519,1755.238818
79.99,299,1759.411952
1178.99,1040,1774.204388
1122.99,330,1778.806812
2.99,255,1782.415406
46.99,924,1816.527612
37.99,399,1822.288094
21.99,337,1827.135533
78.99,738,1837.738517
1199.99,322,1842.396258
3357.99,529,1850.000862
134.99,685,1859.819582
50.99,532,1867.439945
60.99,592,1896.592173
8.99,272,1900.436247
8.99,267,1904.251188
21.99,406,1910.101307
54.99,654,1919.353105
62.99,754,1930.113188
16.99,344,1935.024683
55.99,538,1942.613441
1657.99,2093,1993.751974
39.99,352,1998.788293
67.99,397,2004.443372
-2.01,339,2009.303864
14.99,399,2015.022771
38.99,913,2028.104288
18.99,931,2062.262403
369.99,865,2074.493383
252.99,566,2082.559101
82.99,530,2090.101229
46.99,255,2093.700217
109.99,444,2099.986569
92.99,301,2104.348117
95.99,1192,2142.196494
2200.99,309,2146.626984
54.99,357,2151.727827
-1.01,541,2159.535572
0.99,269,2163.392787
38.99,521,2170.810302
75.99,504,2177.998534
21.99,480,2184.852253
1122.99,448,2212.143714
3381.99,513,2219.335612
87.99,724,2229.599321
69.99,794,2240.923243
47.99,394,2246.524424
26.99,528,2254.058319
21.99,350,2259.133308
76.99,778,2291.27088
74.99,952,2304.82848
31.99,362,2310.037208
1644.99,1023,2324.660626
6.99,539,2332.356699
50.99,1080,2368.652294
42.99,553,2376.61785
2.99,272,2380.44432
28.99,1143,2396.566782
4.99,161,2398.912905
4.99,148,2401.036222
18.99,289,2405.180328
70.99,291,2409.371021
40.99,326,2414.088975
38.99,292,2418.285727
44.99,262,2422.105183
14.99,367,2448.150914
22.99,209,2451.148969
57.99,412,2457.000128
40.99,241,2460.455618
28.99,290,2464.59994
69.99,410,2470.501266
38.99,309,2474.95161
70.99,501,2482.136576
62.99,390,2487.66657
-1.01,303,2491.968216
100.5,841,2503.96377
105.99,642,2533.987125
295.99,489,2541.014823
242.99,486,2547.915856
20.99,923,2560.99467
66.99,296,2565.134095
100.99,566,2573.216438
92.99,371,2578.539696
56.99,1062,2614.680581
2222.99,379,2620.051391
32.99,344,2624.909396
34.99,886,2637.485147
53.99,563,2645.490606
67.99,630,2654.529863
1152.99,297,2658.872037
3379.99,536,2687.433553
152.99,1244,2705.089074
63.99,399,2710.857375
49.99,873,2723.391603
75.99,657,2732.79006
0.99,257,2736.509057
47.99,740,2767.857896
12.99,435,2774.082886
22.99,391,2779.714829
24.99,317,2784.22395
10.99,285,2788.291646
38.99,638,2797.377213
1631.99,1189,2814.316176
28.99,404,2820.072265
56.99,418,2846.879592
123.99,696,2856.756268
-1.01,726,2867.077197
38.99,296,2871.293263
38.99,291,2875.459666
45.99,213,2878.579424
52.99,257,2882.301457
5.99,126,2884.134811
42.99,297,2888.471672
-1.01,129,2890.291147
40.99,345,2895.295589
10.99,185,2898.015524
51.99,364,2923.981171
55.99,466,2930.678791
2.99,151,2932.856647
28.99,200,2935.748087
31.99,254,2939.397059
43.99,600,2947.960692
26.99,212,2950.993586
57.99,472,2957.633888
53.99,313,2962.164985
100.5,1189,2979.159933
278.99,842,3011.967761
232.99,497,3019.139775
142.99,782,3030.2935
125.99,492,3037.261487
130.99,852,3049.671392
63.99,381,3055.159592
2255.99,919,3090.581423
54.99,423,3096.638462
4.99,643,3105.782851
33.99,395,3111.765639
42.99,417,3117.727523
18.99,404,3123.508121
-1.01,259,3127.213641
31.99,475,3133.999189
19.99,355,3139.234846
4711.99,1463,3180.902539
54.99,333,3185.747776
20.99,394,3191.445989
25.99,645,3200.559634
24.99,346,3205.533395
49.99,650,3214.82539
68.99,793,3246.885113
64.99,619,3255.630895
31.99,435,3261.914978
1645.99,1926,3289.459597
31.99,1085,3326.147575
22.99,382,3331.684158
35.99,632,3340.66419
20.99,931,3353.88997
44.99,252,3357.51262
30.99,227,3360.737566
48.99,266,3364.505033
52.99,394,3370.113136
44.99,448,3376.599861
8.99,205,3400.500719
5.99,135,3402.430381
19.99,406,3408.240608
27.99,267,3412.096999
18.99,191,3414.787512
33.99,227,3418.061391
28.99,211,3421.042709
14.99,185,3423.671568
66.99,190,3426.389817
50.99,296,3430.600165
34.99,378,3436.012719
51.99,370,3441.318963
10.99,158,3443.603438
10.99,176,3446.064245
19.99,296,3450.261496
-1.01,240,3453.744195
100.5,834,3486.489767
375.99,1057,3501.491613
190.99,358,3506.540914
40.99,496,3513.550715
87.99,355,3518.558543
139.99,852,3530.726621
86.99,339,3535.612885
2250.99,1157,3572.887663
52.99,449,3579.338949
-1.01,352,3584.327417
55.99,581,3592.679852
29.99,497,3599.771639
74.99,743,3610.3911
4478.99,713,3641.411596
205.99,805,3653.003667
-1.01,248,3656.540389
63.99,1008,3670.804144
52.99,578,3679.128873
8.99,276,3682.966575
66.99,505,3690.175757
62.99,395,3716.675075
106.99,1214,3733.928014
1633.99,1015,3748.448177
10.99,685,3758.087662
49.99,1067,3773.468424
27.99,404,3800.161447
22.99,325,3804.836251
20.99,435,3811.054304
0.99,732,3821.533063
32.99,262,3825.249332
42.99,235,3828.637858
61.99,293,3832.911637
-1.01,106,3834.428953
52.99,372,3839.70803
40.99,455,3846.202571
35.99,434,3852.475192
51.99,336,3878.040984
35.99,254,3881.675009
59.99,430,3887.815766
30.99,281,3891.841985
40.99,334,3896.569025
66.99,311,3901.033749
36.99,334,3905.776774
16.99,230,3909.097158
125.5,1330,3927.912672
276.99,792,3959.996578
368.99,608,3968.655968
6.99,675,3978.277352
119.99,486,3985.204383
102.99,381,3990.605757
1237.99,1268,4008.62761
1136.99,457,4035.919791
18.99,329,4040.632334
2.99,398,4046.312912
8.99,399,4052.026922
37.99,385,4057.506001
8.99,314,4061.989284
19.99,342,4066.89402
37.99,314,4071.434895
21.99,483,4078.306932
4511.99,697,4088.340628
127.99,823,4120.784607
33.99,357,4125.88365
