r,l,t
70.99,579,13.417191
238.99,317,18.197767
350.99,1305,37.961428
147.99,825,49.97941
91.99,362,55.207346
96.99,918,90.734816
2223.99,532,98.330587
71.99,415,104.308914
19.99,609,113.156159
35.99,443,119.532878
27.99,447,125.948186
38.99,458,132.527275
64.99,527,140.133153
2249.99,496,212.48745
2229.99,460,219.07836
152.99,803,230.552921
29.99,389,236.173831
40.99,378,241.604913
35.99,558,249.593318
54.99,889,262.361734
10.99,276,266.343629
36.99,429,295.821766
57.99,687,305.5891
60.99,717,315.89455
1655.99,1652,339.306891
21.99,426,345.408765
43.99,247,349.023916
50.99,1097,386.381782
10.99,1045,401.605814
18.99,312,406.111703
0.99,178,408.7975
63.99,307,413.226399
62.99,368,418.533305
30.99,230,421.955801
14.99,301,426.345781
38.99,266,430.355578
15.99,368,457.629788
21.99,422,463.907398
70.99,677,473.726289
37.99,282,477.892295
56.99,487,484.954631
57.99,411,491.049619
32.99,271,495.002418
41.99,264,498.942043
12.99,128,500.823378
50.99,405,506.786238
100.5,1053,544.354234
302.99,873,557.161677
130.99,320,561.770474
208.99,1005,576.169693
155.99,1068,591.415629
120.99,607,621.978354
61.99,987,636.004165
2222.99,421,642.04776
32.99,339,646.941103
8.99,491,653.970051
10.99,281,657.965306
37.99,430,664.114572
2.99,296,668.329425
-1.01,252,672.005393
14.99,357,699.025778
77.99,676,708.577183
1129.99,339,713.447134
3348.99,560,721.411016
163.99,800,732.698604
-1.01,252,736.282781
33.99,391,741.841696
70.99,1203,780.848824
77.99,1227,798.232941
51.99,638,807.261208
42.99,530,814.78719
29.99,341,819.637871
38.99,409,825.454051
1650.99,1165,863.701719
0.99,769,874.601794
36.99,840,886.60983
32.99,402,892.334439
30.99,369,897.58575
30.99,470,904.31483
4.99,755,915.116828
46.99,278,940.89614
59.99,263,944.648401
38.99,467,951.346296
38.99,384,956.860932
37.99,446,963.219378
18.99,349,968.250315
43.99,406,974.121692
37.99,462,980.663252
21.99,222,983.828011
77.99,446,990.221747
57.99,285,994.357399
54.99,483,1022.333011
54.99,410,1028.173152
37.99,350,1033.178531
100.5,1049,1048.09066
145.99,593,1056.541723
290.99,405,1062.449653
299.99,606,1071.108036
8.99,648,1101.385668
140.99,1074,1116.699184
118.99,493,1123.752831
60.99,738,1134.312902
1151.99,450,1140.723976
1098.99,278,1144.719638
43.99,443,1151.084469
41.99,445,1178.665787
53.99,338,1183.523488
18.99,347,1188.553637
31.99,489,1195.545389
1106.99,314,1200.010206
3365.99,589,1208.425693
238.99,888,1220.973997
130.99,898,1233.829557
61.99,808,1266.142455
50.99,347,1271.07282
32.99,554,1278.928338
38.99,350,1283.896515
25.99,508,1291.121628
1147.99,339,1295.917921
522.99,700,1305.847663
-1.01,688,1336.490124
53.99,585,1344.837722
31.99,853,1356.965826
35.99,568,1365.122285
11.99,419,1371.122623
2.99,918,1384.221349
2.99,191,1386.968375
336.99,980,1425.695606
306.99,542,1433.482565
108.99,2032,1462.388683
106.99,452,1468.763582
98.99,620,1498.483065
22.99,667,1507.984456
1148.99,433,1514.197951
1140.99,422,1520.203469
14.99,344,1525.045931
47.99,704,1535.122678
35.99,376,1540.387258
62.99,628,1549.374925
4514.99,776,1581.361518
197.99,790,1592.664037
85.99,375,1598.030761
84.99,773,1609.059863
68.99,894,1621.651837
2.99,248,1625.181587
23.99,320,1629.700315
51.99,619,1659.524936
4.99,248,1663.0435
2.99,317,1667.561382
16.99,441,1673.841814
37.99,420,1679.809795
26.99,309,1684.230436
1657.99,1089,1699.733011
-1.01,536,1707.366689
33.99,529,1736.033719
24.99,347,1740.959939
41.99,395,1746.62174
32.99,608,1755.22209
24.99,602,1763.747123
42.99,286,1767.859222
65.99,279,1771.879399
28.99,195,1774.605984
49.99,193,1777.304276
13.99,219,1780.38167
-1.01,153,1782.566504
21.99,253,1786.261028
39.99,288,1790.378164
16.99,267,1815.128818
70.99,405,1820.984559
36.99,240,1824.405959
74.99,499,1831.483491
36.99,204,1834.46509
58.99,315,1839.003053
49.99,350,1844.027364
-1.01,185,1846.741807
100.5,906,1859.702926
233.99,807,1871.41378
222.99,485,1898.90239
182.99,856,1911.107026
112.99,480,1917.890864
56.99,249,1921.479177
102.99,334,1926.291423
84.99,935,1939.535404
2254.99,498,1946.715242
32.99,350,1972.939036
16.99,767,1983.895114
49.99,328,1988.566918
35.99,496,1995.598422
32.99,538,2003.267346
1110.99,336,2008.038295
3491.99,1221,2025.525784
36.99,344,2051.378806
31.99,443,2057.688167
39.99,573,2065.809643
18.99,669,2075.312765
10.99,279,2079.2838
49.99,680,2088.934362
41.99,683,2098.592777
69.99,538,2106.291306
0.99,251,2130.822127
56.99,461,2137.305752
1635.99,325,2142.024578
-1.01,826,2153.767396
-1.01,180,2156.39069
30.99,453,2162.911906
41.99,609,2171.541633
34.99,526,2179.073753
25.99,622,2187.967284
2.99,719,2219.020906
28.99,285,2223.077736
52.99,254,2226.735579
60.99,289,2230.853708
41.99,230,2234.131346
32.99,371,2239.461515
2.99,195,2242.243454
-1.01,105,2243.733512
-1.01,182,2246.34703
20.99,448,2252.7661
5.99,159,2255.068888
58.99,431,2261.242824
40.99,288,2265.410117
16.99,200,2289.230098
32.99,176,2291.759016
33.99,331,2296.488807
41.99,270,2300.34189
75.99,368,2305.576444
54.99,256,2309.254597
23.99,230,2312.546855
100.5,1157,2329.105654
342.99,968,2342.890546
305.99,556,2371.745852
2.99,585,2380.098739
66.99,321,2384.657585
212.99,1283,2402.838573
2311.99,1254,2420.882388
48.99,348,2425.940935
-1.01,353,2451.737909
56.99,482,2458.563514
0.99,259,2462.288474
57.99,631,2471.310999
3373.99,1083,2486.712969
1244.99,1070,2501.887686
32.99,348,2527.741661
16.99,311,2532.192997
0.99,250,2535.775051
57.99,439,2542.019965
59.99,568,2550.099751
47.99,725,2560.380878
10.99,306,2564.690907
47.99,910,2577.691432
89.99,1338,2617.711214
1621.99,1061,2632.75274
-1.01,393,2638.385782
40.99,581,2646.699938
28.99,645,2655.96911
43.99,689,2686.793788
19.99,358,2691.892571
-1.01,818,2703.569504
36.99,253,2707.233747
48.99,246,2710.781028
38.99,283,2714.848761
46.99,253,2718.525806
20.99,228,2721.806509
56.99,211,2724.83338
16.99,166,2727.172213
38.99,270,2731.103236
89.99,591,2739.586384
18.99,211,2742.67768
42.99,330,2768.115947
43.99,428,2774.214328
54.99,331,2778.964783
78.99,554,2786.867188
100.5,1093,2802.365055
378.99,984,2816.401991
242.99,1075,2852.46896
100.99,344,2857.399134
120.99,354,2862.483626
94.99,361,2867.599664
18.99,632,2876.61916
1131.99,407,2882.498114
1126.99,383,2888.005438
28.99,343,2892.857358
29.99,556,2900.893273
40.99,479,2928.516743
21.99,414,2934.443334
40.99,330,2939.232649
40.99,482,2946.123461
1098.99,257,2949.853953
3347.99,548,2957.598565
117.99,867,2969.965011
34.99,337,2974.811495
70.99,839,3007.654688
93.99,954,3021.259361
54.99,437,3027.478848
22.99,433,3033.704889
45.99,404,3039.446333
6.99,433,3045.633226
6.99,259,3049.61292
1650.99,1282,3090.231313
31.99,295,3094.468512
37.99,762,3105.306172
19.99,444,3111.989909
43.99,625,3120.925764
-1.01,582,3129.235044
52.99,630,3138.413981
28.99,247,3162.79623
24.99,219,3165.926298
58.99,347,3170.9009
38.99,206,3173.858761
38.99,265,3177.685708
22.99,333,3182.448805
53.99,306,3186.91893
20.99,163,3189.254579
43.99,249,3192.849251
10.99,162,3195.15415
52.99,473,3201.89772
29.99,191,3204.644535
51.99,257,3208.325729
49.99,431,3214.490342
31.99,201,3217.434196
18.99,270,3242.039776
100.5,1158,3258.454903
339.99,759,3269.566226
257.99,479,3276.329483
153.99,352,3281.308734
36.99,822,3293.007282
102.99,425,3320.239978
99.99,331,3324.971255
85.99,347,3330.010211
1149.99,917,3343.081372
1156.99,897,3355.88568
40.99,540,3363.563748
58.99,427,3369.595269
38.99,556,3377.646491
1115.99,358,3403.699515
3331.99,593,3412.201658
156.99,1129,3428.229136
24.99,328,3432.90385
63.99,1003,3447.139158
33.99,656,3456.542846
63.99,778,3488.471321
28.99,328,3493.139566
50.99,611,3501.784973
63.99,582,3509.98946
1664.99,1721,3534.50183
29.99,769,3566.311151
20.99,241,3569.761727
42.99,359,3574.876927
15.99,702,3584.9178
16.99,630,3593.931323
48.99,251,3597.52709
28.99,197,3600.338384
534.99,1065,3615.661291
150.99,307,3640.833191
54.99,628,3649.795176
109.99,501,3656.99311
106.99,397,3662.637772
91.99,336,3667.414348
18.99,764,3678.330599
2268.99,899,3691.023776
44.99,821,3723.593144
23.99,452,3730.013919
0.99,247,3733.558757
-1.01,269,3737.456115
1212.99,969,3751.211769
3368.99,617,3759.961651
132.99,679,3769.750517
28.99,399,3796.465042
42.99,482,3803.3384
44.99,621,3812.251437
53.99,427,3818.342817
25.99,468,3825.054593
51.99,692,3834.930545
82.99,999,3849.216911
1684.99,1777,3895.256041
40.99,585,3903.63774
37.99,332,3908.366569
35.99,370,3913.652879
-1.01,860,3925.765984
16.99,467,3932.459336
38.99,257,3956.956516
36.99,256,3960.589842
246.99,808,3972.077717
222.99,407,3977.873184
218.99,1161,3994.317758
139.99,1003,4008.596992
132.99,754,4040.119196
1159.99,1011,4054.525565
1114.99,297,4058.745808
40.99,338,4063.5998
6.99,544,4071.382905
0.99,267,4075.207003
65.99,373,4080.552852
18.99,362,4085.78725
39.99,358,4111.624666
-1.01,254,4115.301058
1098.99,254,4118.931553
3358.99,559,4126.877349
186.99,1425,4147.246419
53.99,344,4152.072695
44.99,446,4158.343798
88.99,1066,4194.400022
25.99,369,4199.601707
29.99,608,4208.242042
74.99,912,4221.217739
1626.99,867,4233.523611
4.99,858,4245.69573
36.99,346,4271.522152
48.99,460,4278.086467
42.99,642,4287.119769
22.99,606,4295.767739
0.99,215,4298.87011
55.99,278,4302.840915
77.99,298,4307.071119
44.99,435,4313.275118
21.99,243,4316.775427
41.99,372,4322.055445
41.99,337,4326.960902
67.99,520,4355.19061
48.99,322,4359.806501
50.99,272,4363.679189
81.99,334,4368.442232
60.99,386,4373.99531
117.5,1437,4394.393559
282.99,838,4406.442732
481.99,940,4440.721728
147.99,407,4446.527187
295.99,332,4451.229364
2232.99,1093,4466.846629
68.99,364,4472.14754
10.99,599,4480.714203
4.99,291,4484.897386
48.99,592,4514.207658
48.99,405,4519.995569
30.99,328,4524.663396
3381.99,906,4537.719382
1236.99,896,4550.61779
6.99,276,4554.534407
66.99,1147,4592.119631
89.99,1008,4606.572535
50.99,825,4618.37776
49.99,564,4626.358168
55.99,993,4640.556993
50.99,634,4670.795329
1631.99,1450,4691.491478
44.99,761,4702.437769
53.99,261,4706.172702
31.99,954,4719.871146
-1.01,150,4722.079484
57.99,284,4747.223391
48.99,252,4750.849069
33.99,255,4754.5006
54.99,279,4758.490727
23.99,190,4761.218865
2.99,155,4763.438409
165.99,570,4771.687448
238.99,308,4776.073169
445.99,915,4789.223593
238.99,687,4799.092896
145.99,642,4829.267493
16.99,363,4834.47332
1140.99,811,4846.07454
1156.99,457,4852.667965
-1.01,386,4858.283791
0.99,259,4861.984896
4.99,283,4865.986805
75.99,945,4879.68495
2.99,288,4884.070004
28.99,455,4911.440151
17.99,351,4916.458182
1143.99,618,4925.331198
3371.99,544,4933.115095
189.99,956,4946.794973
124.99,530,4954.530787
10.99,250,4958.111315
67.99,1032,4994.190212
90.99,1180,5011.095192
35.99,439,5017.335205
46.99,339,5022.355102
6.99,308,5026.764133
21.99,296,5030.943957
8.99,265,5034.748137
1626.99,1461,5076.509683
43.99,304,5080.968676
56.99,266,5084.79978
33.99,405,5090.489777
12.99,362,5095.747205
32.99,562,5103.719313
37.99,218,5106.851628
12.99,198,5109.701074
68.99,436,5115.929731
34.99,290,5120.093647
37.99,203,5123.052086
23.99,303,5148.311168
37.99,216,5151.398746
65.99,270,5155.26763
64.99,570,5163.423778
37.99,194,5166.195457
47.99,413,5172.084105
50.99,380,5177.477314
16.99,145,5179.549699
13.99,169,5182.00617
32.99,243,5185.486787
100.5,1205,5223.829236
250.99,702,5233.795805
400.99,1060,5248.923726
68.99,636,5257.898345
146.99,712,5267.971477
1218.99,1384,5308.496277
1156.99,596,5316.895914
25.99,403,5322.711964
15.99,474,5329.435193
48.99,390,5334.948728
29.99,340,5339.847517
1127.99,754,5350.642748
3352.99,783,5382.834706
138.99,504,5390.03861
43.99,434,5396.281262
58.99,839,5408.205124
48.99,381,5413.597802
52.99,486,5420.571322
66.99,652,5429.783443
46.99,763,5464.772051
23.99,345,5469.750507
1638.99,1169,5486.325745
-1.01,145,5488.425799
27.99,303,5492.802342
62.99,867,5505.163556
43.99,551,5512.884375
10.99,682,5543.506548
16.99,308,5547.893587
39.99,247,5551.452681
46.99,318,5556.008628
46.99,341,5560.830841
49.99,260,5564.509213
40.99,444,5570.83896
31.99,244,5574.28818
57.99,209,5577.315546
33.99,278,5581.345601
60.99,369,5586.623532
31.99,207,5589.572127
63.99,329,5594.265783
31.99,191,5597.03305
41.99,248,5600.610413
25.99,271,5625.32404
100.5,1089,5640.761534
282.99,758,5651.563347
376.99,1238,5669.129085
85.99,296,5673.347517
142.99,723,5704.508556
2311.99,1355,5723.764761
56.99,504,5730.904503
30.99,549,5738.69619
44.99,784,5749.83873
46.99,669,5759.357815
1132.99,674,5790.041616
3344.99,568,5798.164645
150.99,756,5808.913444
200.99,2375,5863.511517
8.99,293,5867.722397
76.99,848,5879.794876
1711.99,1931,5907.228944
4.99,300,5911.555
54.99,1100,5948.209213
31.99,456,5954.69447
29.99,545,5962.435534
16.99,747,5973.002563
0.99,149,5975.121321
20.99,269,5978.92569
83.99,310,5983.294401
39.99,244,5986.786446
62.99,371,5992.043768
34.99,304,5996.377248
36.99,275,6021.185729
74.99,460,6027.648251
63.99,386,6033.087803
38.99,273,6037.040017
34.99,246,6040.530471
50.99,273,6044.430663
34.99,395,6050.071405
10.99,152,6052.235242
25.99,302,6056.544998
100.5,1049,6071.496089
491.99,1199,6109.543904
213.99,1385,6129.377173
134.99,864,6141.598378
83.99,352,6146.571754
1228.99,1064,6182.466721
1132.99,541,6190.137802
22.99,359,6195.236941
36.99,342,6200.136452
45.99,482,6207.02738
32.99,577,6215.313735
25.99,485,6222.269772
3466.99,709,6232.353923
1252.99,1017,6267.45793
132.99,1525,6289.125205
72.99,542,6296.843221
84.99,929,6310.073767
1693.99,771,6342.027815
-1.01,704,6352.014155
2.99,500,6359.185622
53.99,898,6371.987458
56.99,1392,6391.698066
23.99,1157,6429.007967
36.99,257,6432.756109
55.99,246,6436.248722
56.99,291,6440.38082
40.99,260,6444.066135
22.99,315,6448.532177
26.99,378,6453.911432
36.99,481,6460.745443
52.99,327,6465.399554
73.99,444,6492.612227
61.99,278,6496.625006
54.99,322,6501.250671
69.99,451,6507.620512
40.99,408,6513.44168
100.5,998,6527.655349
293.99,829,6539.537862
244.99,439,6545.760445
138.99,561,6574.381782
76.99,773,6585.453845
120.99,607,6594.127639
90.99,303,6598.490626
2280.99,1242,6616.099202
69.99,415,6621.962163
-1.01,488,6649.677378
32.99,461,6656.245808
45.99,615,6665.010567
37.99,516,6672.256001
1132.99,722,6682.439433
3316.99,592,6690.838927
136.99,753,6701.84791
95.99,1006,6737.102854
76.99,882,6749.593475
36.99,380,6755.013426
53.99,481,6761.831921
51.99,789,6773.06583
1689.99,1585,6816.489522
94.99,936,6829.82016
39.99,634,6838.771367
16.99,591,6847.116672
-1.01,490,6854.00735
14.99,475,6860.733649
46.99,261,6864.467355
77.99,441,6891.509917
34.99,379,6896.912784
53.99,286,6900.983829
137.99,567,6909.081153
308.99,440,6915.307121
242.99,384,6920.718761
82.99,1781,6966.986373
98.99,358,6972.112511
120.99,806,6983.56066
2276.99,1231,7000.98847
52.99,365,7006.270102
2.99,643,7015.424257
-1.01,254,7019.06333
23.99,352,7044.909356
49.99,484,7051.701089
2.99,290,7055.854687
31.99,356,7060.933388
1137.99,865,7073.336819
3335.99,565,7081.459157
103.99,707,7091.318644
6.99,274,7095.175852
131.99,1701,7140.243923
105.99,820,7151.845029
8.99,318,7156.431381
1745.99,1608,7179.126236
-1.01,204,7202.850913
10.99,542,7210.631479
21.99,434,7216.900063
62.99,958,7230.587251
18.99,456,7237.078538
17.99,467,7243.7015
6.99,732,7254.022193
6.99,187,7256.676761
42.99,238,7260.08741
30.99,290,7285.255956
-1.01,112,7286.83449
48.99,317,7291.368151
40.99,199,7294.193233
2.99,199,7297.066613
44.99,426,7303.076116
64.99,466,7309.661878
47.99,272,7313.580401
45.99,279,7317.540406
61.99,300,7321.836809
83.99,427,7327.947611
58.99,399,7333.610672
44.99,275,7337.535709
100.5,1097,7374.254757
376.99,1022,7388.784341
272.99,451,7395.196162
18.99,788,7406.358369
89.99,318,7410.875849
54.99,254,7414.490564
123.99,819,7447.066387
2253.99,1207,7464.126188
50.99,387,7469.580665
-1.01,367,7474.908476
20.99,349,7479.889893
42.99,562,7487.884123
45.99,398,7493.539343
2263.99,1000,7528.469763
2237.99,428,7534.543298
109.99,816,7545.97413
238.99,2192,7597.774543
33.99,481,7604.633727
50.99,403,7610.37809
1679.99,1801,7636.106414
48.99,322,7640.727177
43.99,549,7648.528741
27.99,309,7653.005813
4.99,637,7682.718548
32.99,589,7691.022421
56.99,253,7694.629767
54.99,319,7699.24504
63.99,224,7702.438941
33.99,371,7707.696768
15.99,240,7711.143625
37.99,297,7715.381781
51.99,193,7718.221885
43.99,255,7721.861542
30.99,279,7725.812294
35.99,285,7729.910212
36.99,166,7732.247161
42.99,429,7759.17312
39.99,299,7763.415921
2.99,120,7765.103576
44.99,204,7767.992805
100.5,1285,7786.325565
366.99,794,7797.627449
264.99,529,7805.229471
192.99,1333,7845.313002
131.99,704,7855.311203
