r,l,t
197.990199,4849,94.093414
44.990046,1174,110.26115
-1.01,358,115.258804
-1.01,231,118.479226
3.990005,341,123.197999
-1.01,288,127.215361
-1.01,652,136.26877
-1.01,126,138.034389
-1.01,183,207.432351
-1.01,146,209.494946
-1.01,126,211.270277
-1.01,126,213.054714
-1.01,224,216.237969
-1.01,159,218.472591
-1.01,161,220.79551
-1.01,134,222.654683
-1.01,126,224.470798
-1.01,383,229.879295
-1.01,283,233.843262
-1.01,371,238.993456
-1.01,222,242.12815
-1.01,304,246.406034
-1.01,177,248.868931
-1.01,555,256.648554
-1.01,126,258.49371
-1.01,412,264.313192
-1.01,126,287.610728
-1.01,126,289.378296
-1.01,181,291.921315
-1.01,158,294.139399
-1.01,310,298.46302
-1.01,308,302.715308
-1.01,126,304.490851
-1.01,367,309.680382
-1.01,154,311.882612
0.990002,146,313.903786
-1.01,177,316.370958
-1.01,126,318.185486
-1.01,257,321.785353
-1.01,164,324.110151
50.990052,503,331.136445
-1.01,207,334.064835
-1.01,157,336.272823
-1.01,152,338.421952
7.990009,150,340.565813
-1.01,135,342.509478
-1.01,368,369.006697
-1.01,135,370.907804
-1.01,157,373.162061
-1.01,156,375.34266
-1.01,211,378.262803
-1.01,298,382.454105
-1.01,135,384.312432
-1.01,135,386.203156
-1.01,191,388.818394
130.990132,671,398.144253
120.990122,1112,413.474215
33.990035,523,420.843697
20.990022,353,447.446117
-1.01,247,450.884285
-1.01,457,457.181447
-1.01,126,458.990983
2.990004,186,461.583663
-1.01,178,464.095938
-1.01,158,466.328527
-1.01,168,468.722834
-1.01,342,473.562958
-1.01,209,476.482506
-1.01,126,478.226989
-1.01,224,481.328397
-1.01,313,485.681386
-1.01,126,487.47893
-1.01,261,491.077365
-1.01,126,492.862353
-1.01,321,497.485425
-1.01,126,499.356644
-1.01,144,522.826079
5.990007,126,524.606795
-1.01,367,529.992923
-1.01,126,531.729048
-1.01,139,533.860513
-1.01,126,535.61092
-1.01,126,537.367744
-1.01,126,539.298902
-1.01,126,541.186959
-1.01,206,544.154123
-1.01,253,547.849313
-1.01,158,550.306398
-1.01,201,553.105374
-1.01,126,555.094908
-1.01,126,556.858906
-1.01,126,558.610254
-1.01,126,560.374789
-1.01,126,562.329427
-1.01,181,564.865503
-1.01,126,566.712766
-1.01,126,568.495174
82.990084,684,578.281815
137.990139,603,608.800096
113.990115,391,614.368385
180.990182,598,622.837033
41.990043,436,628.852667
13.990015,1135,644.497004
10.990012,126,646.267854
-1.01,146,648.293
-1.01,126,650.045581
-1.01,126,651.794889
-1.01,126,653.598759
-1.01,218,656.683446
-1.01,249,682.843812
