r,l,t
239.990241,5281,99.945438
-1.01,150,102.090799
-1.01,269,105.83182
-1.01,126,107.57886
-1.01,126,109.308688
-1.01,352,114.166002
-1.01,129,116.009641
1.990003,905,128.561224
7.990009,126,130.343359
-1.01,308,134.659429
-1.01,581,209.605849
-1.01,126,211.35062
-1.01,126,213.157144
-1.01,686,222.77867
-1.01,252,226.389795
-1.01,164,228.681039
-1.01,188,231.317492
-1.01,126,233.086652
-1.01,280,236.985884
-1.01,158,239.187173
-1.01,260,242.848555
-1.01,126,244.647975
-1.01,163,246.948542
-1.01,273,250.761127
-1.01,189,253.449477
-1.01,154,255.638814
-1.01,329,260.313423
-1.01,180,262.883049
-1.01,266,288.140933
-1.01,133,290.024389
-1.01,182,292.550378
-1.01,172,294.950961
-1.01,147,297.003781
-1.01,158,299.214598
-1.01,257,302.792355
-1.01,126,304.58842
-1.01,162,306.915105
-1.01,126,308.690761
-1.01,126,310.498848
-1.01,316,314.86893
-1.01,163,317.158182
-1.01,126,318.930185
-1.01,126,320.675885
-1.01,193,323.44518
-1.01,301,327.68863
-1.01,298,331.890647
-1.01,375,337.147901
-1.01,470,365.141006
-1.01,126,366.974632
-1.01,126,368.760222
-1.01,214,371.787334
-1.01,126,373.593651
-1.01,126,375.382707
-1.01,230,378.570956
-1.01,126,380.350865
-1.01,268,384.079363
-1.01,126,385.834565
-1.01,126,387.594501
-1.01,326,392.118803
-1.01,126,393.910688
-1.01,126,395.706285
-1.01,182,398.226256
-1.01,181,400.73316
-1.01,126,402.514601
-1.01,126,404.293184
-1.01,137,406.221295
-1.01,148,408.265143
-0.009999,126,410.044048
-1.01,126,411.810719
-1.01,126,413.541531
-1.01,126,415.358822
-1.01,126,417.205836
-1.01,126,418.959296
-1.01,141,421.005664
-1.01,251,446.181857
-1.01,126,447.902776
-1.01,126,449.678203
-1.01,234,452.959508
-1.01,166,455.266202
-0.009999,167,457.575838
34.990036,230,460.7789
11.990013,282,464.726929
-1.01,188,467.397674
-1.01,291,471.532255
7.990009,135,473.448244
-1.01,184,475.984697
-1.01,153,478.103499
-1.01,135,479.960484
-1.01,215,482.977077
-1.01,191,485.637277
-1.01,157,487.82555
-1.01,138,489.742039
-1.01,135,491.611326
-1.01,135,493.530524
3.990005,135,495.483298
-1.01,200,498.360969
-1.01,153,522.043223
110.990112,553,530.013011
55.990057,463,536.599433
169.99014,630,545.695117
162.990164,884,558.480809
-1.01,253,562.189504
61.990063,367,567.343821
-1.01,342,572.256146
-1.01,205,575.237221
12.990014,267,579.063926
-1.01,193,603.797213
-1.01,547,611.488714
-1.01,476,618.411766
-1.01,320,622.852008
-1.01,126,624.604494
-1.01,126,626.382573
-1.01,213,629.32128
-1.01,163,631.606116
-1.01,126,633.354553
-1.01,181,635.900841
-1.01,126,637.678819
7.990009,140,639.620724
-1.01,463,645.979048
-1.01,131,647.797008
-1.01,155,649.915076
-1.01,126,651.676501
-1.01,141,653.682804
-1.01,237,657.013476
-1.01,164,682.000745
-1.01,142,683.98692
-1.01,152,686.069846
-1.01,498,693.01183
-1.01,158,695.220605
-1.01,134,697.042886
-1.01,126,698.799309
-1.01,141,700.790135
-1.01,126,702.515044
-1.01,126,704.303554
-1.01,248,707.6851
-1.01,126,709.446767
-1.01,417,715.337422
-1.01,547,723.012701
1.990003,126,724.891483
-1.01,213,727.873196
-1.01,126,729.646922
-1.01,126,731.397604
-1.01,126,733.137019
-1.01,191,735.800391
-1.01,126,737.59463
-1.01,126,760.995691
-1.01,144,762.981238
-1.01,150,765.025985
-1.01,126,766.772189
-1.01,126,768.542657
-1.01,126,770.301713
-1.01,413,775.951496
-1.01,126,777.678627
-1.01,126,779.402905
-1.01,164,781.645168
-1.01,126,783.39417
-1.01,126,785.177707
-1.01,126,786.942387
-1.01,369,792.089808
-1.01,511,799.197258
-1.01,132,801.017378
-1.01,126,806.267009
-1.01,126,808.033145
-1.01,162,810.2904
-1.01,126,812.038976
-1.01,126,813.823113
-1.01,289,817.86001
-1.01,126,819.658489
-1.01,126,843.494558
-1.01,321,847.970328
-1.01,158,850.163466
-1.01,135,852.024678
-1.01,320,856.433812
-1.01,598,864.661451
-1.01,126,866.394765
-1.01,126,868.173943
-1.01,126,869.936987
-1.01,181,872.456624
-1.01,126,874.230832
-1.01,293,878.340014
-1.01,126,880.110652
-1.01,210,883.016738
-1.01,165,885.344992
-1.01,126,887.112752
-1.01,241,890.466265
-1.01,132,892.349101
-1.01,172,894.733406
-1.01,126,896.525849
-1.01,150,920.20798
-1.01,463,926.612373
-1.01,216,929.599271
-1.01,377,934.847973
-1.01,126,936.590201
-1.01,141,938.572903
-1.01,151,940.671979
-1.01,126,942.421852
-1.01,126,944.173865
-1.01,369,949.345971
-1.01,126,951.094714
-1.01,126,952.870966
233.990235,562,960.653561
-1.01,227,963.809629
4.990006,240,967.11962
-1.01,178,969.574796
-1.01,126,971.36719
-1.01,289,975.481226
9.990011,126,998.734824
-1.01,126,1000.490848
-1.01,126,1002.250559
-1.01,228,1005.42206
-1.01,164,1007.76185
-1.01,229,1010.941133
-1.01,212,1013.896473
-1.01,189,1016.553151
-1.01,126,1018.366669
-1.01,367,1023.501519
-1.01,201,1026.336289
-1.01,301,1030.54042
-1.01,164,1032.83954
-1.01,549,1040.509191
-1.01,126,1042.285378
-1.01,126,1044.054928
-1.01,246,1047.496728
-1.01,295,1051.615702
-1.01,277,1077.098441
-1.01,159,1079.350276
-1.01,728,1089.497672
-1.01,126,1091.273439
-1.01,237,1094.625165
-1.01,158,1096.814905
-1.01,306,1101.15522
-1.01,193,1103.885237
-1.01,126,1105.718747
-1.01,213,1108.685182
-1.01,254,1112.230428
-1.01,140,1114.20083
-1.01,224,1117.665905
-1.01,126,1119.442653
-1.01,163,1121.720499
-1.01,211,1124.700778
-1.01,210,1127.666663
-1.01,126,1129.478689
-1.01,163,1131.826027
-1.01,126,1133.644642
-1.01,269,1160.795726
-1.01,527,1168.229667
-1.01,126,1169.999083
-1.01,126,1171.822667
-1.01,154,1174.031957
-1.01,566,1181.961054
-1.01,158,1184.230798
-1.01,189,1186.888844
-1.01,126,1188.69082
-1.01,533,1196.149222
-1.01,437,1202.332368
-1.01,126,1204.109334
-1.01,163,1206.395316
-1.01,343,1211.207233
-1.01,133,1213.20523
-1.01,1144,1250.937681
-1.01,126,1252.754552
-1.01,162,1255.091088
-1.01,408,1260.819979
-1.01,137,1262.767009
-1.01,156,1264.982868
-1.01,283,1268.955661
-1.01,126,1270.769387
-1.01,154,1272.959394
-1.01,897,1285.584602
-1.01,126,1287.434676
-1.01,140,1289.405157
-1.01,159,1291.669096
-1.01,568,1321.43869
-1.01,126,1323.235101
-1.01,226,1326.438917
-1.01,126,1328.253328
-1.01,158,1330.508402
-1.01,189,1333.207154
-1.01,126,1335.026517
-1.01,162,1337.338839
-1.01,126,1339.121088
-1.01,409,1344.953264
-1.01,126,1346.759734
-1.01,157,1349.02931
-1.01,143,1351.056608
-1.01,126,1352.890025
-1.01,234,1356.21946
-1.01,126,1358.009085
-1.01,158,1360.2634
-1.01,553,1368.136356
-1.01,171,1370.655525
-1.01,184,1373.244476
-1.01,205,1398.065468
-1.01,364,1403.132505
-1.01,126,1404.964226
-1.01,322,1409.450667
-1.01,341,1414.269263
-1.01,126,1416.034969
-1.01,417,1421.952967
-1.01,126,1423.749192
225.990227,459,1430.119606
10.990012,322,1434.658579
-1.01,308,1439.005488
12.990014,170,1441.403297
-1.01,130,1443.240935
-1.01,232,1446.510412
-1.01,577,1476.244057
-1.01,126,1478.010294
-1.01,298,1482.241503
-1.01,126,1484.010701
-1.01,126,1485.757676
-1.01,140,1487.71322
-1.01,419,1493.564341
-1.01,216,1496.595372
-1.01,241,1499.944396
-1.01,126,1501.729985
-1.01,430,1507.742751
-1.01,126,1509.535154
-1.01,1058,1524.354824
-1.01,126,1526.136071
-1.01,156,1528.366654
-1.01,158,1530.630488
-1.01,154,1554.386724
-1.01,231,1557.636074
-1.01,330,1562.218576
-1.01,164,1564.565969
-1.01,159,1566.751652
-1.01,414,1572.578893
-1.01,126,1574.374086
-1.01,126,1576.128926
-1.01,307,1580.447548
-1.01,158,1582.667282
-1.01,405,1588.370644
-1.01,266,1592.083805
-1.01,314,1596.47082
-1.01,126,1598.221878
-1.01,221,1601.365215
-1.01,126,1603.190842
-1.01,159,1605.424725
-1.01,138,1607.435013
-1.01,126,1609.220572
-1.01,126,1632.562757
-1.01,126,1634.318731
0.990002,126,1636.123577
-1.01,287,1640.142909
-1.01,126,1641.89495
-1.01,606,1650.306598
-1.01,126,1652.114898
-1.01,333,1656.797257
-1.01,164,1659.089365
-1.01,163,1661.768344
