r,l,t
163.990165,4947,95.468405
-1.01,251,98.923077
16.990018,284,102.861798
43.990045,637,111.62473
12.990014,317,116.088895
2.990004,298,120.218656
-1.01,181,122.750465
1.990003,161,125.000523
-1.01,134,126.901794
-1.01,321,131.398326
-1.01,158,133.631454
-1.01,163,135.949685
-1.01,431,208.76793
-1.01,126,210.527286
-1.01,337,215.301149
2.990004,126,217.084274
-1.01,218,220.214723
-1.01,430,226.268639
-1.01,197,229.073503
-1.01,126,230.878716
-1.01,126,232.652759
-1.01,683,242.18873
-1.01,334,246.893396
-1.01,126,248.646844
-1.01,498,255.622343
-1.01,126,257.410756
-1.01,304,261.735861
-1.01,191,264.491899
-1.01,126,287.793626
-1.01,365,292.827034
-1.01,126,294.609411
-1.01,258,298.245715
-1.01,126,300.002611
-1.01,126,301.766894
-1.01,152,303.901498
-1.01,195,306.63504
-1.01,183,309.212072
-1.01,151,311.332183
-1.01,126,313.106885
-1.01,126,314.854483
-1.01,200,317.695947
-1.01,126,319.44668
0.990002,126,321.19878
-1.01,194,323.953675
-1.01,126,325.754708
-0.009999,126,327.502909
-1.01,308,331.852433
-1.01,158,334.075464
-1.01,169,336.468138
-1.01,171,338.945959
-1.01,126,340.717841
-1.01,161,343.056348
-1.01,485,371.20922
-1.01,243,374.660025
-1.01,126,376.418842
-1.01,126,378.189245
-1.01,831,389.686323
-1.01,126,391.474758
-1.01,126,393.247529
-1.01,176,395.718154
-1.01,149,397.789257
-1.01,126,399.533533
-1.01,353,404.468748
-1.01,198,407.230552
-1.01,157,409.456762
-1.01,410,415.130789
-1.01,152,417.332524
-1.01,195,420.025844
-1.01,135,443.669137
-1.01,162,445.902793
-1.01,126,447.649696
-1.01,126,449.426683
-1.01,246,452.833653
-1.01,148,454.888714
-1.01,163,457.13696
-1.01,278,461.002698
-1.01,126,462.786458
-1.01,151,464.89565
-1.01,225,468.168791
-1.01,128,469.943414
-1.01,144,472.002692
-1.01,150,474.119653
-1.01,126,475.883579
-1.01,251,479.320309
-1.01,258,482.905829
-1.01,159,485.150153
-1.01,138,487.086115
-1.01,126,488.818846
-1.01,126,490.578831
-1.01,231,493.811273
-1.01,159,496.135736
-1.01,264,499.90555
-1.01,163,523.656791
-1.01,126,525.417182
-1.01,126,527.307918
-1.01,164,529.763181
-1.01,138,531.678751
-1.01,397,537.355041
-1.01,244,541.014476
-1.01,126,542.747102
239.990241,902,555.94939
-1.01,144,557.969312
-1.01,256,561.619506
-1.01,157,563.837394
-1.01,159,566.187735
-1.01,155,568.295374
-1.01,126,570.058361
-1.01,126,571.980357
-1.01,126,573.858778
-1.01,126,575.647001
-1.01,126,577.440077
-1.01,126,579.278931
-1.01,486,608.192678
-1.01,158,610.397325
-1.01,142,612.407582
-1.01,126,614.2825
-1.01,233,617.734273
-1.01,127,619.527838
-1.01,164,621.809569
-1.01,481,628.43147
-1.01,273,632.269536
-0.009999,425,638.176251
3.990005,126,639.939045
-1.01,126,641.695394
-1.01,224,644.758834
-1.01,126,646.52965
-1.01,129,648.324667
-1.01,155,650.468262
-1.01,126,652.230784
-1.01,126,653.996529
-1.01,126,655.794959
-1.01,142,657.836956
-1.01,151,682.600274
-1.01,235,685.866424
-1.01,126,687.616187
-1.01,302,691.838878
-1.01,436,697.8358
-1.01,126,699.574923
-1.01,161,701.818574
-1.01,126,703.570829
-1.01,452,709.775023
-1.01,126,711.590043
-1.01,166,713.918763
-1.01,126,715.732319
-1.01,126,717.500284
-1.01,397,723.145956
-1.01,341,727.986635
-1.01,126,729.766632
-1.01,201,732.552858
-1.01,126,734.305476
-1.01,126,736.077655
-1.01,210,760.675063
-1.01,126,762.407262
-1.01,263,766.04072
-1.01,126,767.789859
-1.01,225,770.890454
-1.01,167,773.173048
-1.01,130,774.97477
3.990005,126,776.706658
-1.01,126,778.438838
-1.01,126,780.19866
-1.01,126,781.90344
-1.01,225,785.081172
-1.01,126,786.830744
-1.01,224,789.930339
-1.01,248,793.393623
-1.01,126,795.122918
-1.01,126,796.891392
-1.01,334,801.550473
-1.01,260,808.668075
-1.01,126,810.397912
-1.01,283,814.319729
-1.01,181,816.864502
-1.01,186,819.494484
-1.01,126,843.339247
-1.01,126,845.120418
-1.01,126,846.863449
-1.01,529,854.170703
-1.01,203,856.992647
-1.01,363,861.989
-1.01,126,863.746004
-1.01,126,865.47052
-1.01,126,867.230878
-1.01,494,874.070835
-1.01,146,876.159044
-1.01,315,880.492885
-1.01,126,882.242819
-1.01,126,884.002825
-1.01,126,885.818754
-1.01,182,888.308589
-1.01,126,890.087314
-1.01,326,894.675704
-1.01,126,896.459043
-1.01,158,898.750058
-1.01,335,924.888209
-1.01,162,927.175162
-1.01,126,928.948305
-1.01,257,932.529459
-1.01,126,934.326607
-1.01,126,936.038544
234.990236,693,945.596866
5.990007,540,953.096259
3.990005,251,956.562869
-1.01,214,959.550674
-1.01,306,963.82666
-1.01,284,967.732292
-1.01,126,969.478205
-1.01,481,976.246283
-1.01,1189,1014.295517
-1.01,182,1016.84868
-1.01,142,1018.858758
-1.01,126,1020.634886
-1.01,164,1022.95888
-1.01,126,1024.738783
-1.01,193,1027.425305
-1.01,304,1031.645582
-1.01,266,1035.398764
-1.01,126,1037.174827
-1.01,145,1039.24523
-0.009999,205,1042.141303
-0.009999,217,1045.16927
-1.01,126,1046.964242
-1.01,253,1050.504757
-1.01,126,1052.27485
-1.01,126,1054.034685
-1.01,507,1082.780087
-1.01,248,1086.212517
-1.01,205,1089.099601
-1.01,278,1092.999466
-1.01,157,1095.240409
-1.01,140,1097.203791
-1.01,186,1099.819017
-1.01,140,1101.778942
1.990003,220,1104.871739
-1.01,163,1107.143508
-1.01,134,1109.006941
-0.009999,126,1110.818366
-1.01,441,1117.24121
-1.01,181,1119.877803
-1.01,126,1121.662364
-1.01,217,1124.753174
-1.01,549,1132.571504
-1.01,126,1134.356357
-1.01,177,1160.241697
-1.01,553,1168.057225
-1.01,163,1170.359381
-1.01,163,1172.672781
-1.01,164,1174.989798
-1.01,235,1178.312247
-1.01,138,1180.241077
-1.01,126,1182.034604
-1.01,126,1183.82685
-1.01,733,1194.098468
-1.01,126,1195.906798
-1.01,441,1202.133286
-1.01,281,1206.065217
-1.01,351,1211.000636
-1.01,307,1237.143569
-1.01,362,1242.166734
-1.01,335,1246.866078
-1.01,316,1251.327555
-1.01,490,1258.22601
-1.01,244,1261.738725
-1.01,275,1265.610741
-1.01,226,1268.803597
-1.01,143,1270.835453
-1.01,189,1273.53099
-1.01,307,1277.856461
-1.01,917,1290.807574
-1.01,252,1294.405722
-1.01,419,1322.076605
-1.01,126,1323.858757
-1.01,126,1325.666818
-1.01,158,1327.920388
-1.01,139,1329.887722
-1.01,213,1332.91987
-1.01,154,1335.180397
-1.01,146,1337.22769
-1.01,197,1340.045349
-1.01,234,1343.389444
-1.01,126,1345.182868
-1.01,126,1347.002643
-1.01,126,1348.82404
-1.01,189,1351.509427
-1.01,151,1353.676395
-1.01,126,1355.476378
-1.01,350,1360.461701
-1.01,155,1362.647645
-1.01,146,1364.722716
-1.01,159,1366.979659
-1.01,166,1369.405864
-1.01,134,1371.418654
-1.01,153,1373.57722
-1.01,159,1397.737547
-1.01,134,1399.641234
-1.01,218,1402.701032
-1.01,234,1406.005839
-1.01,126,1407.761997
-1.01,126,1409.561898
-1.01,165,1411.942587
224.990226,434,1418.040381
13.990015,188,1420.704893
-1.01,228,1423.864873
2.990004,126,1425.634055
-1.01,285,1429.637327
-1.01,126,1431.402389
-1.01,212,1434.39394
1.990003,254,1437.98268
-1.01,293,1442.153616
-1.01,250,1445.666506
-1.01,427,1451.685305
-1.01,304,1477.529588
-1.01,1645,1500.444698
-1.01,448,1506.70509
-1.01,181,1509.261641
-1.01,420,1515.153221
-1.01,352,1520.065846
-1.01,252,1523.59812
-1.01,126,1525.375432
-1.01,153,1527.572895
-1.01,126,1529.377413
-1.01,217,1554.070687
-1.01,195,1556.79408
-1.01,126,1558.565168
-1.01,157,1560.791726
-1.01,134,1562.701295
-1.01,223,1565.846593
-1.01,497,1572.807467
-1.01,472,1579.394903
-1.01,126,1581.173358
-1.01,126,1582.941737
-1.01,311,1587.31421
-1.01,211,1590.255137
3.990005,126,1592.018694
-1.01,126,1593.812637
-1.01,126,1595.590918
-1.01,126,1597.342763
-1.01,126,1599.135625
-1.01,249,1602.687913
-1.01,126,1604.466731
-1.01,195,1607.264632
-1.01,159,1609.493461
-1.01,126,1632.854651
-1.01,126,1634.606894
-1.01,126,1636.396765
-1.01,126,1638.190605
-1.01,163,1640.469042
-1.01,181,1642.985322
-1.01,331,1647.617728
-1.01,741,1657.969661
-1.01,348,1663.230471
-1.01,342,1668.046635
-1.01,126,1669.835107
-1.01,130,1671.635489
-1.01,155,1673.820259
-1.01,126,1675.594571
-1.01,501,1682.671889
-1.01,189,1685.386441
-0.009999,154,1687.562471
-1.01,275,1712.971292
-1.01,126,1714.772804
-1.01,126,1716.584647
-1.01,226,1719.757652
-1.01,181,1722.257213
-1.01,126,1724.048072
-1.01,214,1727.058093
-1.01,126,1728.828949
-1.01,126,1730.6147
-1.01,373,1735.861129
-1.01,180,1738.388867
-1.01,213,1741.429291
-1.01,158,1743.655381
-1.01,135,1745.562398
-1.01,143,1747.538311
-1.01,163,1749.816316
-1.01,282,1753.778656
-1.01,204,1756.643801
-1.01,139,1758.584505
-1.01,126,1760.342894
-1.01,162,1762.642057
-1.01,127,1764.454624
-1.01,681,1795.525185
-1.01,126,1797.325816
-1.01,308,1801.606721
-1.01,155,1803.764837
-1.01,177,1806.238371
-1.01,180,1808.734354
-1.01,167,1811.061674
-1.01,156,1813.285872
-1.01,340,1818.060066
-1.01,205,1820.962865
-1.01,126,1822.758734
-1.01,181,1825.349591
-1.01,595,1833.634368
-1.01,785,1844.682673
-1.01,150,1846.842677
-1.01,126,1870.296028
-1.01,126,1872.034743
-1.01,240,1875.414065
-1.01,143,1877.407798
237.990239,509,1884.585675
0.990002,268,1888.392049
-1.01,415,1894.131588
-1.01,158,1896.358428
-1.01,201,1899.197231
-1.01,282,1903.165204
-1.01,145,1905.229616
-1.01,156,1907.403529
-1.01,126,1909.172202
-1.01,272,1912.921757
-1.01,372,1918.090704
-1.01,173,1920.564234
-1.01,386,1926.046706
-1.01,590,1955.703362
-1.01,126,1957.496897
-1.01,156,1959.691426
-1.01,339,1964.402001
2.990004,445,1970.68419
-1.01,126,1972.469114
-1.01,339,1977.198783
-1.01,222,1980.335211
-1.01,213,1983.375781
-1.01,252,1986.897605
-1.01,126,1988.648161
-1.01,146,1990.698719
-0.009999,218,1993.796933
-1.01,156,1995.972695
-1.01,363,2001.032862
-1.01,126,2002.822637
-1.01,126,2004.670684
-1.01,387,2031.516336
-1.01,257,2035.142676
-1.01,1113,2050.748633
