r,l,t
226.990228,7877,135.897581
15.990017,145,137.932367
-1.01,126,139.739236
-1.01,216,209.584368
-0.009999,358,214.567702
-1.01,229,217.841489
-1.01,135,219.799659
-1.01,126,221.551913
-1.01,286,225.62414
-1.01,649,234.742196
-1.01,248,238.176446
-1.01,126,239.926109
-1.01,163,242.247464
-1.01,164,244.573242
-1.01,397,250.132119
-1.01,230,253.36933
-1.01,257,256.994876
-1.01,594,286.981997
-1.01,260,290.553869
2.990004,126,292.294041
-1.01,157,294.524969
3.990005,143,296.523442
-1.01,332,301.138077
-1.01,126,302.907763
-1.01,291,307.026708
-1.01,163,309.306738
-1.01,341,314.060577
-1.01,126,315.845989
-1.01,126,317.638044
-1.01,126,319.415385
-1.01,126,321.169493
-1.01,289,325.265692
-1.01,223,328.383293
-1.01,349,333.288592
-1.01,126,335.10626
-1.01,126,336.878147
-1.01,163,339.219077
-1.01,177,341.771892
-1.01,157,365.365866
-1.01,267,369.134777
-1.01,126,370.909639
-1.01,361,375.988572
-1.01,301,380.229527
-1.01,385,385.605061
-1.01,126,387.342201
-1.01,150,389.430468
-1.01,156,391.619452
-1.01,155,393.774724
-1.01,194,396.486014
-1.01,163,398.735958
-1.01,163,401.015853
-1.01,126,402.754241
-1.01,237,406.103455
-1.01,126,407.861996
-1.01,126,409.618821
-1.01,298,413.753916
-1.01,441,420.004457
-1.01,150,443.84805
-1.01,132,445.653039
-1.01,154,447.796355
-1.01,228,450.946583
-1.01,147,452.974746
-1.01,159,455.167171
-1.01,130,456.975986
-1.01,159,459.236505
-1.01,187,461.831497
-1.01,126,463.606697
-1.01,126,465.36075
-1.01,154,467.594767
-1.01,164,469.896826
-1.01,150,472.05086
-1.01,132,473.941937
-1.01,204,476.717753
-1.01,211,479.599609
-1.01,126,481.366162
-1.01,286,485.385136
-1.01,126,487.12995
-1.01,126,488.898242
-1.01,126,490.655837
-1.01,330,495.33804
-1.01,158,497.620569
-1.01,175,521.623835
-1.01,245,525.054025
-1.01,126,526.938368
-1.01,126,528.869611
-1.01,126,530.650134
-1.01,126,532.409968
-1.01,126,534.339773
-1.01,126,536.126455
-1.01,126,537.993534
-1.01,126,539.82593
-1.01,126,541.695402
-1.01,126,543.561425
-1.01,126,545.312228
35.990037,383,551.025589
0.990002,207,554.018479
0.990002,167,556.407271
-1.01,191,559.04985
2.990004,194,561.927741
-1.01,224,565.035619
228.99023,819,576.72783
-1.01,183,579.381124
9.990011,353,606.310156
-1.01,177,608.896524
-1.01,185,611.528631
-1.01,498,618.740582
-1.01,126,620.502028
-1.01,126,622.306013
2.990004,181,624.84823
-1.01,205,627.707745
-1.01,126,629.451547
-1.01,152,631.601101
-1.01,126,633.337694
-1.01,126,635.078882
-1.01,126,636.882037
-1.01,126,638.638186
-1.01,201,641.440574
-1.01,157,643.624197
-1.01,126,645.377443
-1.01,197,648.127132
-1.01,151,650.229679
-1.01,225,653.368572
-1.01,126,655.122128
-1.01,126,656.945287
-1.01,126,658.759536
-1.01,159,683.62837
-1.01,138,685.545882
-1.01,126,687.306118
-1.01,141,689.296181
-1.01,224,692.447101
-1.01,142,694.403051
-1.01,126,696.177176
-1.01,153,698.285844
-1.01,154,700.434094
-1.01,126,702.175172
-1.01,211,705.10448
-1.01,126,706.85186
-1.01,140,708.742946
-1.01,159,710.996914
-1.01,170,713.38754
-1.01,126,715.178072
-1.01,238,718.474818
-1.01,181,720.972501
-1.01,269,725.050323
-1.01,286,729.028739
-1.01,156,731.145382
-1.01,209,734.051291
-1.01,126,735.841408
-1.01,252,760.992256
-1.01,126,762.711332
-1.01,189,765.350085
-1.01,126,767.070907
-1.01,142,769.048432
-1.01,181,771.564344
-1.01,126,773.289563
-1.01,166,775.59397
-1.01,126,777.32844
-1.01,126,779.065984
-1.01,223,782.099698
-1.01,291,786.147557
-1.01,126,787.910784
4.990006,206,790.769964
-1.01,159,793.014323
-1.01,130,794.821982
-0.009999,132,796.633284
-1.01,205,799.536565
-1.01,126,801.308719
-1.01,469,811.276487
-1.01,132,813.135622
-1.01,154,815.2958
-1.01,126,817.046104
-1.01,158,819.310655
-1.01,138,843.317534
-1.01,126,845.080818
-1.01,182,847.610113
-1.01,126,849.373945
-1.01,217,852.372856
-1.01,127,854.123182
-1.01,215,857.10243
-1.01,126,858.857927
-1.01,126,860.622906
-1.01,126,862.410402
-1.01,189,865.013265
-1.01,126,866.753811
-1.01,286,870.71394
-0.009999,158,872.925634
-1.01,126,874.713011
-1.01,301,878.924498
-1.01,136,880.800613
-1.01,126,882.560437
-1.01,142,884.552508
-1.01,506,891.570056
-1.01,548,920.824874
-1.01,134,922.69408
-1.01,126,924.428554
-1.01,142,926.414001
-1.01,449,932.664568
-1.01,145,934.698766
-1.01,186,937.262531
-1.01,126,939.03614
239.990241,712,948.882573
-1.01,126,950.612741
7.990009,243,953.962967
-1.01,126,955.78582
-1.01,126,957.51913
-1.01,126,959.301672
-1.01,126,961.082828
29.990031,447,967.247648
20.990022,188,969.840121
-1.01,226,973.029999
-1.01,289,998.611897
-1.01,135,1000.495547
-1.01,150,1002.550208
-0.009999,214,1005.559452
-1.01,163,1007.899029
1.990003,167,1010.186782
-1.01,149,1012.314842
-1.01,135,1014.178566
74.990076,372,1019.39617
234.990236,605,1027.840261
3.990005,386,1033.261003
-1.01,327,1037.818192
-1.01,319,1042.293083
-1.01,250,1045.75393
-1.01,159,1047.960434
-1.01,331,1052.579467
-1.01,189,1076.82175
-1.01,132,1078.707845
8.99001,274,1082.590644
-1.01,223,1085.70156
-1.01,269,1089.457737
-1.01,215,1092.467779
-1.01,140,1094.419194
-1.01,126,1096.193133
-1.01,126,1098.014067
-1.01,197,1100.793945
-1.01,318,1105.309832
-1.01,522,1112.549136
-1.01,126,1114.337416
-1.01,126,1116.244654
-1.01,198,1119.269423
-1.01,126,1121.039774
2.990004,283,1125.005308
-1.01,126,1126.778503
-1.01,221,1129.959624
-1.01,186,1132.642333
-1.01,163,1158.312879
-1.01,508,1165.460654
-1.01,126,1167.242021
-1.01,353,1172.262041
-1.01,163,1174.587228
-1.01,126,1176.325836
-1.01,370,1181.556878
-1.01,281,1185.535892
-1.01,130,1187.366907
-1.01,155,1189.571364
-1.01,195,1192.325937
-1.01,582,1200.451706
-1.01,181,1203.02459
-1.01,373,1208.256616
-1.01,657,1239.326243
-1.01,126,1241.090075
-1.01,157,1243.320757
-1.01,372,1248.549937
-1.01,126,1250.300122
-1.01,234,1253.690126
-1.01,158,1255.926636
-1.01,327,1260.547095
-1.01,152,1262.706668
-1.01,147,1264.787137
-1.01,126,1266.597425
-1.01,210,1269.542369
-1.01,165,1271.924522
-1.01,276,1275.773539
-1.01,158,1278.018751
-1.01,138,1279.957933
-1.01,133,1281.913608
-1.01,154,1284.102217
-1.01,330,1288.825995
-1.01,126,1290.589995
101.990103,439,1318.63582
100.990102,309,1322.981896
37.990039,204,1325.86312
77.990079,307,1330.196235
73.990075,412,1336.009055
412.990414,1225,1353.360393
23.99,492,1360.31741
5.99,191,1363.005149
42.99,338,1367.820589
6.99,276,1371.823523
23.990025,319,1398.203703
53.990055,220,1401.273611
115.990117,536,1408.772632
29.990031,220,1411.880565
78.99008,427,1417.85072
71.990073,336,1422.524618
27.990029,151,1424.673017
31.990033,133,1426.516336
62.990064,381,1431.880551
42.990044,284,1435.872836
303.990305,660,1445.152506
-1.01,135,1447.023704
-1.01,135,1448.964741
-1.01,135,1450.887753
165.990167,423,1478.384385
149.990151,494,1485.282175
-1.01,126,1487.074198
-1.01,221,1490.224475
-1.01,200,1492.994754
-1.01,159,1495.220418
-1.01,221,1498.304423
-0.009999,241,1501.715946
-0.009999,197,1504.484587
-1.01,178,1507.020611
-1.01,264,1510.648638
-1.01,241,1514.068619
-1.01,207,1517.042749
-1.01,360,1522.071857
-1.01,162,1524.343182
-1.01,160,1526.593678
-1.01,126,1528.393998
-1.01,245,1531.91256
-0.009999,248,1556.944638
-1.01,130,1558.754807
-1.01,305,1563.046716
-1.01,245,1566.478501
-1.01,181,1569.06452
-1.01,309,1573.444489
-1.01,248,1576.8932
-1.01,132,1578.759249
-1.01,285,1582.752535
-1.01,126,1584.534599
-1.01,171,1586.955775
-1.01,253,1590.519914
-1.01,258,1594.118762
-1.01,186,1596.710205
-1.01,126,1598.490002
-1.01,257,1602.174156
-1.01,161,1604.431422
-1.01,157,1606.710723
-1.01,174,1609.183709
-1.01,141,1632.755083
95.990097,494,1639.646033
121.990123,318,1644.118201
179.990181,583,1652.206783
34.990036,172,1654.604043
134.990136,631,1663.790907
202.990204,789,1674.852672
-1.01,154,1676.994291
40.990042,290,1681.138262
2.990004,521,1688.491613
19.99,218,1713.103294
20.99,573,1721.147882
31.99,345,1725.972713
6.99,250,1729.503084
76.990078,576,1737.529428
145.990147,665,1746.827831
69.990071,377,1752.153311
27.990029,221,1755.250159
84.990086,495,1762.155763
82.990084,489,1790.623475
56.990058,326,1795.148822
44.990046,310,1799.491134
64.990066,370,1804.673479
27.990029,194,1807.371785
47.990049,315,1811.783181
21.990023,338,1816.55733
24.99,281,1820.552631
22.99,369,1825.752284
25.99,512,1832.886337
39.99,621,1841.632634
6.99,529,1870.726711
8.99,337,1875.496559
26.99,340,1880.249676
-1.01,182,1882.823474
-0.009999,439,1888.994283
0.990002,412,1894.701276
0.990002,171,1897.095093
0.990002,378,1902.423071
0.990002,166,1904.758173
2.990004,412,1910.457953
0.990002,307,1914.73538
5.990007,409,1920.478473
0.990002,1233,1959.206366
0.990002,667,1968.522916
0.990002,203,1971.405575
0.990002,535,1978.854028
0.990002,1037,1993.360617
0.990002,552,2001.073266
0.990002,206,2003.99807
0.990002,275,2029.330872
17.990019,715,2039.294597
5.990007,332,2043.991388
0.990002,540,2051.492657
0.990002,227,2054.699627
11.990013,632,2063.519397
0.990002,254,2067.093984
0.990002,174,2069.602019
0.990002,400,2075.15286
0.990002,185,2077.787943
0.990002,341,2082.644075
211.990213,576,2112.224795
8.99001,274,2116.026323
-1.01,465,2122.569871
6.990008,388,2128.001317
-1.01,233,2131.288845
20.990022,174,2133.702101
-1.01,487,2140.514612
-1.01,392,2145.960667
-1.01,126,2147.721086
-1.01,126,2149.61073
-1.01,377,2154.912509
-1.01,126,2156.710049
-1.01,298,2160.937987
-1.01,126,2184.181998
-1.01,285,2188.212862
-1.01,297,2192.352468
-1.01,450,2198.634216
-1.01,141,2200.637004
-1.01,151,2202.752591
-1.01,154,2204.949511
-1.01,265,2208.668087
-1.01,132,2210.509986
-1.01,154,2212.698215
-1.01,252,2216.25415
-1.01,227,2219.475706
-1.01,163,2221.766225
-1.01,126,2223.505571
-1.01,564,2231.364599
-1.01,1156,2269.273514
-1.01,126,2271.087614
-1.01,293,2275.180458
-1.01,162,2277.528898
-1.01,560,2285.381131
-1.01,185,2287.948594
-1.01,126,2289.742837
-1.01,269,2293.550683
-1.01,205,2296.453599
-1.01,342,2301.272234
-1.01,164,2303.546322
-1.01,500,2310.600168
-1.01,126,2312.389842
-1.01,228,2315.553093
-1.01,126,2317.379821
-1.01,206,2341.92387
-1.01,185,2344.543566
-1.01,206,2347.437885
-1.01,126,2349.191748
-1.01,309,2353.555087
-1.01,386,2358.962148
-1.01,213,2362.029755
-1.01,204,2364.908902
-1.01,235,2368.243962
-1.01,163,2370.516164
-1.01,126,2372.316466
-1.01,126,2374.109993
-1.01,405,2379.8246
-1.01,290,2383.906072
-1.01,365,2389.065315
-1.01,389,2394.612462
-1.01,126,2396.422407
-1.01,320,2422.494388
-1.01,303,2426.691447
-1.01,158,2428.954634
-1.01,248,2432.406914
-1.01,240,2435.749361
-1.01,237,2439.091435
-1.01,126,2440.885714
-1.01,163,2443.201873
-1.01,157,2445.427309
-1.01,460,2451.863944
-1.01,159,2454.124243
-1.01,295,2458.300311
-1.01,126,2460.057438
-1.01,317,2464.509499
-1.01,140,2466.459829
-1.01,126,2468.246047
-1.01,126,2470.014024
-1.01,263,2473.751575
-1.01,521,2502.915881
-1.01,157,2505.152232
-1.01,234,2508.456937
-1.01,234,2511.748938
-1.01,441,2517.904992
-1.01,126,2519.698079
-1.01,126,2521.450076
-1.01,485,2528.235552
-1.01,126,2530.014863
-1.01,231,2533.241588
-1.01,158,2535.478772
-1.01,219,2538.570984
-1.01,168,2540.902475
-1.01,645,2549.904947
-1.01,620,2579.93199
-1.01,597,2588.280554
-1.01,158,2590.510708
-1.01,169,2592.896651
-1.01,473,2599.490106
-1.01,335,2604.155372
-1.01,144,2606.110893
-1.01,303,2610.341653
234.990236,565,2618.219438
-1.01,315,2622.574948
7.990009,422,2628.489365
-1.01,334,2633.190319
-1.01,161,2657.019988
-1.01,207,2659.927089
-1.01,597,2668.220576
-1.01,126,2669.970315
-1.01,591,2678.143484
-1.01,126,2679.911051
0.990002,1249,2697.228578
-1.01,181,2699.772516
-1.01,189,2702.396502
-1.01,126,2704.154036
-1.01,162,2706.455662
-1.01,854,2739.750199
-1.01,126,2741.506148
-1.01,193,2744.244547
-1.01,213,2747.276862
-1.01,1782,2771.947206
-1.01,126,2773.730398
-1.01,434,2779.822042
-1.01,126,2781.574965
-1.01,469,2788.152514
-1.01,178,2790.682487
-1.01,410,2820.186097
-1.01,766,2830.817601
-1.01,357,2835.864765
4.990006,261,2839.511898
-1.01,1082,2854.59422
-1.01,681,2864.111542
-1.01,328,2868.747452
-1.01,152,2870.86486
-1.01,126,2894.137151
-1.01,159,2896.404787
-1.01,201,2899.252901
-1.01,137,2901.207386
-1.01,158,2903.446748
-1.01,172,2905.845416
-1.01,493,2912.762416
-1.01,343,2917.567975
-1.01,126,2919.317796
-1.01,390,2924.79879
-1.01,817,2936.180542
-1.01,913,2948.936293
-1.01,1130,2986.146125
-1.01,163,2988.457354
-1.01,533,2995.88452
-1.01,642,3004.846452
-1.01,246,3008.33424
-1.01,229,3011.560585
-1.01,493,3018.437948
-1.01,613,3027.108542
-1.01,302,3052.893246
-1.01,601,3061.323644
-1.01,232,3064.543164
-1.01,234,3067.790002
-1.01,126,3069.551566
-1.01,162,3071.80208
-1.01,126,3073.589325
-1.01,545,3081.16056
-1.01,629,3089.964502
-1.01,332,3094.546693
-1.01,298,3098.69394
-1.01,126,3100.456787
-1.01,157,3102.630162
-1.01,134,3104.474206
-1.01,374,3131.181214
-1.01,259,3134.797292
-1.01,545,3142.379531
-1.01,133,3144.260918
-1.01,407,3150.003517
-1.01,581,3158.100562
-1.01,349,3162.959355
-1.01,279,3166.827929
-1.01,1593,3210.500575
-1.01,371,3215.640242
-1.01,152,3217.773813
-1.01,156,3219.905415
-1.01,567,3227.723282
-1.01,164,3230.046877
-1.01,478,3236.702148
-1.01,163,3238.97481
-1.01,342,3243.742139
-1.01,296,3247.816953
-1.01,345,3252.672493
-1.01,126,3254.467385
-1.01,989,3289.83324
-1.01,729,3300.056588
-1.01,164,3302.362713
-1.01,163,3304.66295
-1.01,325,3309.235604
-1.01,385,3314.652562
-1.01,164,3316.956848
-1.01,162,3319.264063
-1.01,408,3324.951675
-1.01,140,3326.883161
-1.01,126,3328.656312
-1.01,665,3338.024507
-1.01,595,3368.099496
239.990241,721,3378.248527
-1.01,165,3380.568592
12.990014,297,3384.754044
-1.01,133,3386.651288
-1.01,206,3389.546994
-1.01,729,3399.772464
-1.01,299,3403.958005
-1.01,164,3406.262601
-1.01,158,3408.476126
-1.01,437,3414.592495
-1.01,341,3419.42854
-1.01,345,3445.740501
-1.01,144,3447.759491
-1.01,382,3453.114038
-1.01,126,3454.921192
-1.01,168,3457.409543
-1.01,151,3459.787074
-1.01,609,3468.280587
-1.01,158,3470.538718
-1.01,139,3472.507556
-1.01,126,3474.285931
-1.01,126,3476.072829
-1.01,350,3480.926033
-1.01,1014,3495.097973
-1.01,159,3497.314799
-1.01,141,3499.370077
-1.01,155,3523.000443
-1.01,194,3525.693493
-1.01,525,3533.056317
-1.01,257,3536.708552
-1.01,365,3541.858478
-1.01,188,3544.530193
-1.01,465,3551.047083
-1.01,157,3553.272822
-1.01,242,3556.681248
-1.01,126,3558.455925
-1.01,406,3564.174618
-1.01,202,3567.033947
-1.01,473,3573.660516
-1.01,238,3577.029547
-1.01,186,3579.697636
-1.01,178,3603.670685
