r,l,t
190.990192,6885,122.121408
16.990018,561,129.90763
29.990031,1113,212.287006
2.990004,185,214.924574
-1.01,224,218.089637
-1.01,250,221.610462
-1.01,558,229.498131
-1.01,269,233.279256
3.990005,163,235.583826
-1.01,142,237.570004
-1.01,306,241.86132
-1.01,425,247.824653
-1.01,185,250.454553
-1.01,126,252.241924
-1.01,126,254.037215
-1.01,154,256.188828
-1.01,126,258.044113
-1.01,126,259.835197
-1.01,156,262.064543
-1.01,691,293.186384
-1.01,496,300.095782
-1.01,126,301.842144
-1.01,148,303.900931
-1.01,126,305.677809
-1.01,130,307.570059
-1.01,155,309.739251
-1.01,282,313.676777
-1.01,343,318.472077
-1.01,324,322.986137
-1.01,132,324.841033
-1.01,226,327.976368
-1.01,126,329.768897
-1.01,151,331.917485
-1.01,177,334.442154
-1.01,126,336.2118
-1.01,126,338.013277
-1.01,184,340.639355
-1.01,126,342.458117
-1.01,277,367.716588
-1.01,158,369.958428
-1.01,138,371.904196
-1.01,276,375.793217
-1.01,126,377.518211
-1.01,126,379.303188
-1.01,126,381.111734
-1.01,151,383.235497
-1.01,126,384.97018
-1.01,133,386.85252
1.990003,285,390.800685
-1.01,486,397.582073
-1.01,126,399.310779
-1.01,126,401.090883
-1.01,295,405.1921
-1.01,162,407.469854
-1.01,217,410.524575
-1.01,126,412.284428
-1.01,126,414.017844
-1.01,567,443.724585
-1.01,126,445.469765
-1.01,126,447.222451
-1.01,153,449.369166
-0.009999,126,451.139748
-1.01,606,459.534027
-1.01,214,462.52268
-1.01,128,464.326239
-1.01,193,467.048923
-1.01,181,469.676275
-1.01,612,478.173687
-1.01,194,480.854266
-1.01,126,482.639961
-1.01,126,484.414126
-1.01,126,486.21022
-1.01,126,487.953271
-1.01,161,490.197621
-1.01,152,492.32597
-1.01,126,494.125514
-1.01,126,495.962262
-1.01,126,497.808967
-1.01,311,523.666959
-1.01,126,525.430204
-1.01,440,531.816305
-1.01,166,534.281107
-1.01,160,536.51825
-1.01,145,538.671546
-1.01,151,540.914838
-1.01,126,542.6469
-1.01,246,546.330083
-1.01,126,548.242894
-1.01,152,550.472358
-1.01,126,552.219621
-1.01,156,554.631217
-1.01,126,556.350249
-1.01,126,558.138099
-1.01,126,559.879193
-1.01,126,561.810142
-1.01,126,563.604495
-1.01,162,565.962685
-1.01,240,569.266004
-1.01,126,571.032099
-1.01,126,572.925093
239.990241,740,605.416293
-1.01,157,607.762204
-1.01,322,612.249905
5.990007,230,615.755611
-1.01,153,617.931729
-1.01,153,620.050417
-0.009999,126,621.869776
-1.01,149,623.956758
-1.01,126,625.726301
2.990004,126,627.50416
-1.01,126,629.226231
-1.01,126,631.014858
-1.01,156,633.161272
-1.01,181,635.709922
-1.01,154,637.881135
-1.01,146,639.906104
-1.01,126,641.672124
-1.01,152,643.733505
-1.01,126,645.50263
-1.01,126,647.239371
-1.01,126,649.029431
-1.01,126,650.769204
-1.01,163,653.048275
-1.01,132,654.87084
-1.01,154,657.045526
-1.01,153,681.928758
-1.01,146,683.95171
-1.01,126,685.706471
-1.01,126,687.477679
-1.01,604,695.84524
-1.01,177,698.269972
-1.01,257,701.848555
-1.01,126,703.598155
-1.01,257,707.153221
-1.01,269,710.908645
-1.01,126,712.712559
-1.01,158,714.971546
-1.01,209,717.882445
-1.01,127,719.608108
-1.01,178,722.262049
-1.01,459,728.751658
-1.01,126,730.510663
-1.01,126,732.239565
-1.01,200,735.017517
-1.01,370,761.785933
-1.01,126,763.526187
-1.01,236,766.745504
-1.01,126,768.519357
-1.01,126,770.246249
-1.01,126,771.983629
-1.01,126,773.722486
-1.01,193,776.392611
-1.01,126,778.144718
-1.01,126,779.878038
-1.01,126,781.619603
-1.01,314,785.981771
-1.01,142,787.942316
-1.01,178,790.462007
-1.01,159,792.680057
-1.01,187,795.267531
-1.01,140,797.213293
-1.01,155,799.389127
-1.01,126,801.137862
-1.01,215,807.627756
-1.01,213,810.574169
-1.01,154,812.734364
-1.01,146,814.797676
-1.01,126,816.542205
-1.01,161,818.842948
-1.01,148,842.974914
-1.01,167,845.298411
-1.01,193,847.993366
-1.01,126,849.766417
-1.01,126,851.495767
-1.01,126,853.253047
-1.01,126,855.025115
-1.01,126,856.795593
-1.01,144,858.723267
-1.01,126,860.494279
-1.01,126,862.29024
-1.01,163,864.497898
-1.01,126,866.275888
-1.01,158,868.492368
-1.01,142,870.464639
-1.01,126,872.195798
-1.01,300,876.412582
-1.01,126,878.12614
-1.01,173,880.556381
-1.01,233,883.796629
-1.01,158,886.043202
-1.01,334,890.678442
-1.01,126,892.453173
-1.01,126,894.253448
-1.01,612,924.306453
-1.01,257,927.892416
-1.01,245,931.308689
-1.01,181,933.888575
-1.01,168,936.174229
-1.01,533,943.535483
-1.01,132,945.346905
220.990222,620,953.912288
23.990025,186,956.534128
-1.01,126,958.290144
-1.01,282,962.234713
-1.01,126,964.009112
-1.01,126,965.761567
-1.01,160,967.935188
-1.01,182,970.482075
-1.01,162,972.805505
-1.01,126,974.62055
55.990057,645,1005.055347
-0.009999,280,1008.949841
7.990009,135,1010.856623
-1.01,164,1013.141466
-1.01,135,1015.023844
334.99031,865,1027.112597
-1.01,166,1029.44209
-1.01,220,1032.530355
-1.01,141,1034.536233
-1.01,209,1037.464522
-1.01,355,1042.439655
-1.01,578,1050.462248
-1.01,205,1053.332641
-1.01,250,1078.454066
-1.01,126,1080.270104
-1.01,146,1082.3464
-1.01,240,1085.673277
-1.01,299,1089.86185
-1.01,276,1093.694859
-1.01,126,1095.496111
-1.01,156,1097.674215
-1.01,213,1100.680696
-1.01,164,1102.97196
-1.01,126,1104.769401
-1.01,181,1107.338153
-1.01,126,1109.080609
-1.01,126,1110.881733
-1.01,206,1113.748671
-1.01,364,1119.216322
7.990009,288,1123.190206
-0.009999,203,1126.021334
-1.01,947,1162.810641
-1.01,159,1165.062083
-1.01,142,1167.048744
-1.01,144,1169.075748
-1.01,169,1171.516034
-1.01,387,1176.927796
-1.01,140,1178.953272
-1.01,158,1181.168758
-1.01,645,1190.196647
-1.01,449,1196.540059
-1.01,461,1203.020585
71.990073,317,1207.458321
-1.01,282,1211.478192
272.990274,776,1244.093127
179.990181,424,1250.036378
51.990053,321,1254.661447
7.990009,154,1256.813119
225.990227,1197,1273.72045
21.99,395,1279.232993
15.99,240,1282.621426
22.99,654,1291.918996
18.99,239,1317.120131
53.990055,563,1325.005713
116.990118,472,1331.661131
66.990068,344,1336.525352
55.990057,228,1339.740665
29.990031,233,1343.073898
76.990078,463,1349.635905
44.990046,288,1353.709225
64.990066,375,1359.020541
54.990056,332,1363.663937
43.990045,181,1366.268319
92.990094,521,1373.772728
49.990051,232,1398.956834
20.99,403,1404.588845
25.99,516,1411.812406
8.99,658,1421.040575
35.99,932,1434.009397
-1.01,204,1436.878946
8.99,381,1442.240637
20.99,343,1447.094714
4.99,195,1449.864423
-1.01,367,1476.615449
28.99,249,1480.119647
-1.01,266,1483.846456
-0.009999,345,1488.679549
7.990009,321,1493.176564
0.990002,546,1500.814157
0.990002,457,1507.220579
0.990002,241,1510.592622
0.990002,549,1518.360273
2.990004,420,1524.236537
0.990002,422,1530.198668
0.990002,337,1556.540622
1.990003,385,1561.91479
0.990002,327,1566.498847
0.990002,375,1571.794181
0.990002,309,1576.109868
0.990002,1552,1597.715376
0.990002,234,1601.023692
234.990236,522,1608.411741
-1.01,332,1634.579749
9.990011,549,1642.240535
-1.01,126,1644.05751
-1.01,286,1648.005983
-1.01,434,1654.077997
-1.01,765,1665.16855
-1.01,126,1666.952211
5.990007,132,1668.877641
-1.01,209,1671.767851
-1.01,238,1675.128434
-1.01,461,1681.628561
-1.01,126,1683.445456
-1.01,126,1685.250945
-1.01,159,1687.475334
-1.01,358,1714.066033
-1.01,454,1720.443395
-1.01,126,1722.157717
-1.01,335,1726.859491
-1.01,160,1729.096997
-1.01,185,1731.703611
-1.01,247,1735.178167
-1.01,148,1737.243487
