r,l,t
114.990116,4856,94.327452
115.990117,750,104.691565
-1.01,545,112.188118
0.990002,317,116.614788
-1.01,405,122.267538
-1.01,279,126.133775
14.990016,185,128.749571
1.990003,374,133.980279
-1.01,562,208.652395
-1.01,401,214.270279
-1.01,164,216.603645
-1.01,126,218.399736
-1.01,126,220.232292
-1.01,126,221.984684
-1.01,126,223.755657
-1.01,269,227.603849
-1.01,298,231.827369
-1.01,126,233.608775
-1.01,126,235.401431
-1.01,264,239.04072
-1.01,509,246.231192
-1.01,418,252.06218
-1.01,440,258.255149
-1.01,139,260.215297
-1.01,443,287.997876
-1.01,126,289.754106
-1.01,126,291.525183
-1.01,377,296.780618
-1.01,245,300.234978
-1.01,142,302.221095
-1.01,164,304.504425
-1.01,197,307.33323
-1.01,144,309.332653
-1.01,126,311.12662
-1.01,126,312.899884
-1.01,350,317.793296
-1.01,126,319.55125
-1.01,160,321.777627
-1.01,130,323.633018
-1.01,169,326.032151
-1.01,157,328.241484
-1.01,154,330.438745
-1.01,152,332.560237
-1.01,153,334.762387
-1.01,146,336.820705
-1.01,269,340.668696
-1.01,126,342.495948
-1.01,126,365.614827
-1.01,126,367.440814
-1.01,175,369.882298
-1.01,214,372.921489
-1.01,437,379.053339
-1.01,148,381.116728
-1.01,212,384.047055
-1.01,158,386.232203
-1.01,160,388.437498
-1.01,231,391.659306
-1.01,400,397.199996
-1.01,126,398.94188
-1.01,231,402.15056
-1.01,264,405.800106
-1.01,126,407.564873
-1.01,496,414.406331
-1.01,341,419.244429
-1.01,126,421.07581
-1.01,126,444.522432
-1.01,126,446.298436
-1.01,126,448.042313
-1.01,132,449.877854
-1.01,258,453.463027
-1.01,126,455.209787
-1.01,281,459.176426
-1.01,181,461.685961
-1.01,246,465.126624
-1.01,158,467.385968
-1.01,361,472.545374
-1.01,183,475.125436
-1.01,126,476.857984
-1.01,224,479.917777
-1.01,166,482.25516
-1.01,151,484.36635
-1.01,126,486.133009
-1.01,220,489.179582
-1.01,350,494.050377
-1.01,217,497.212509
-1.01,126,499.04136
-1.01,248,523.983042
-1.01,126,525.75199
-1.01,126,527.657358
-1.01,219,530.854668
-1.01,135,532.724618
-1.01,126,534.658534
-1.01,159,536.891736
-1.01,190,539.688333
-1.01,126,541.560624
-1.01,126,543.427313
-1.01,269,547.333549
-1.01,158,549.827086
-1.01,130,551.600272
-1.01,159,553.823082
141.990143,760,564.688649
101.990103,302,568.969013
-1.01,126,570.735812
-1.01,307,575.2627
-1.01,126,577.055357
-1.01,230,602.397913
-1.01,185,604.961538
-1.01,126,606.736086
-1.01,126,608.616619
-1.01,126,610.401884
-1.01,165,612.731822
-1.01,163,615.277651
-1.01,126,617.09116
-1.01,126,618.850426
-1.01,185,621.452582
-1.01,154,623.628321
-1.01,226,626.771243
-1.01,126,628.507673
-1.01,273,632.338562
-1.01,126,634.092608
-1.01,332,638.690067
-1.01,126,640.457822
-1.01,126,642.197869
-1.01,309,646.484303
-1.01,149,648.563939
-1.01,126,650.317813
-1.01,126,652.080351
-1.01,126,653.849806
-1.01,295,657.993405
-1.01,253,684.208656
-1.01,158,686.41496
-1.01,166,688.724561
-1.01,177,691.229029
-1.01,126,693.026555
-1.01,143,695.003625
-1.01,126,696.749973
-1.01,335,701.359393
-1.01,126,703.082692
-1.01,126,704.858447
-1.01,126,706.613441
-1.01,126,708.351614
-1.01,163,710.637448
-1.01,219,713.71199
-1.01,135,715.627315
-1.01,126,717.380143
-1.01,201,720.146479
-1.01,126,722.109036
-1.01,126,723.979262
-1.01,198,726.730874
-1.01,177,729.222598
-1.01,177,731.678257
-1.01,126,733.450425
-1.01,356,738.398131
-1.01,185,762.58963
-1.01,157,764.771742
-1.01,135,766.626586
-1.01,126,768.41638
-1.01,126,770.139044
-1.01,126,771.859197
-1.01,282,775.748408
-1.01,182,778.235997
-1.01,126,779.98531
-1.01,154,782.085941
-1.01,146,784.13213
3.990005,126,785.910192
-1.01,126,787.672359
-1.01,164,789.939655
-1.01,437,796.007969
-1.01,309,800.369507
-0.009999,144,805.869719
-1.01,150,807.945175
-1.01,126,809.698207
-1.01,250,813.15745
-1.01,126,814.942266
-1.01,156,817.115532
-1.01,126,818.896967
-1.01,330,845.547636
-1.01,236,848.83989
-1.01,326,853.297766
-1.01,126,855.055848
-1.01,239,858.367945
-1.01,181,860.897166
-1.01,159,863.097327
-1.01,130,864.882464
-1.01,126,866.638003
-1.01,126,868.414564
-1.01,218,871.434375
-1.01,302,875.647957
-1.01,126,877.430801
-1.01,157,879.632599
-1.01,142,881.591064
-1.01,208,884.46306
-1.01,154,886.638713
-1.01,146,888.648806
-1.01,329,893.308267
-1.01,160,895.517054
-1.01,130,897.379224
-1.01,153,921.125084
-1.01,156,923.280164
-1.01,167,925.568875
226.990228,666,934.80811
25.990027,393,940.239079
37.990039,250,943.679255
-1.01,168,945.998832
6.990008,135,947.904505
0.990002,239,951.225021
-1.01,160,953.426862
102.990104,442,959.562526
65.990067,322,964.047325
133.990135,594,972.277353
9.990011,184,974.874158
-1.01,337,1001.063159
7.990009,126,1002.821597
-1.01,158,1005.064665
-1.01,139,1007.017662
-1.01,180,1009.504858
-1.01,181,1012.057209
-1.01,202,1014.888844
-1.01,265,1018.65094
-1.01,231,1021.888718
-1.01,236,1025.186394
-1.01,245,1028.593493
-1.01,467,1035.13355
2.990004,541,1042.724728
-1.01,153,1044.844381
-1.01,146,1046.910464
-1.01,194,1049.628142
-1.01,164,1051.92712
-1.01,318,1077.941397
-1.01,141,1079.984659
-1.01,205,1082.893635
-1.01,297,1087.067562
-1.01,250,1090.560732
-1.01,126,1092.348383
-1.01,249,1095.854773
-1.01,148,1097.943937
-1.01,126,1099.71772
-1.01,212,1102.678007
-1.01,246,1106.166237
-1.01,185,1108.758342
-1.01,193,1111.487257
-1.01,254,1115.057753
-1.01,312,1119.736408
-1.01,126,1121.504264
